[1696849149002875700, 4, ((0.13, 0.13), (0.13, 0.13)), '-90755,-174,-99038,1296']
[1696849149035875600, 4, ((0.13, 0.13), (0.13, 0.13)), '-91010,135,-99229,1502']
[1696849149068879000, 4, ((0.13, 0.13), (0.13, 0.13)), '-91842,-239,-100764,1834']
[1696849149102915800, 4, ((0.13, 0.13), (0.13, 0.13)), '-93550,-47,-102445,-108']
[1696849149135915400, 4, ((0.13, 0.13), (0.13, 0.13)), '-93694,139,-102143,1046']
[1696849149170919500, 4, ((0.13, 0.13), (0.13, 0.13)), '-92754,-126,-101634,2214']
[1696849149203425800, 4, ((0.13, 0.13), (0.13, 0.13)), '-93774,11,-102480,1287']
[1696849149236460100, 4, ((0.13, 0.13), (0.13, 0.13)), '-95731,-302,-104382,1284']
[1696849149270467400, 4, ((0.13, 0.13), (0.13, 0.13)), '-95879,-538,-104924,1515']
[1696849149303975200, 4, ((0.13, 0.13), (0.13, 0.13)), '-95303,339,-104165,-499']
[1696849149337974900, 4, ((0.13, 0.13), (0.13, 0.13)), '-95345,-613,-104041,1372']
[1696849149370979600, 5, ((0.12, 0.12), (0.12, 0.12)), '-96574,51,-105279,2017']
[1696849149404092000, 5, ((0.12, 0.12), (0.12, 0.12)), '-97920,-224,-106958,2482']
[1696849149437093900, 5, ((0.12, 0.12), (0.12, 0.12)), '-98421,-307,-106838,2297']
[1696849149471101900, 5, ((0.12, 0.12), (0.12, 0.12)), '-97443,422,-106300,1536']
[1696849149504609800, 5, ((0.12, 0.12), (0.12, 0.12)), '-97617,-38,-106555,1514']
[1696849149538609000, 5, ((0.12, 0.12), (0.12, 0.12)), '-99117,94,-108106,1474']
[1696849149570610800, 5, ((0.12, 0.12), (0.12, 0.12)), '-100381,-18,-109388,1310']
[1696849149605118200, 5, ((0.12, 0.12), (0.12, 0.12)), '-99914,214,-108979,-873']
[1696849149638116900, 5, ((0.12, 0.12), (0.12, 0.12)), '-99699,-471,-108422,1315']
[1696849149671121300, 5, ((0.12, 0.12), (0.12, 0.12)), '-100291,-15,-109308,-1195']
[1696849149705657200, 5, ((0.12, 0.12), (0.12, 0.12)), '-101741,134,-111204,2824']
[1696849149738659100, 5, ((0.12, 0.12), (0.12, 0.12)), '-101970,-188,-111398,3188']
[1696849149772166500, 5, ((0.12, 0.12), (0.12, 0.12)), '-102214,-383,-110457,304']
[1696849149805169900, 5, ((0.12, 0.12), (0.12, 0.12)), '-101143,409,-110151,437']
[1696849149839169600, 5, ((0.12, 0.12), (0.12, 0.12)), '-102616,296,-111659,1043']
[1696849149872175700, 5, ((0.12, 0.12), (0.12, 0.12)), '-104313,-311,-113363,225']
[1696849149906212000, 5, ((0.12, 0.12), (0.12, 0.12)), '-104095,450,-113663,241']
[1696849149939212700, 5, ((0.12, 0.12), (0.12, 0.12)), '-103351,504,-112525,1875']
[1696849149973251700, 5, ((0.12, 0.12), (0.12, 0.12)), '-102746,-69,-112075,510']
[1696849150007250900, 5, ((0.12, 0.12), (0.12, 0.12)), '-104257,-404,-113578,1383']
[1696849150040482900, 5, ((0.12, 0.12), (0.12, 0.12)), '-105835,-172,-115182,989']
[1696849150075996300, 5, ((0.12, 0.12), (0.12, 0.12)), '-105798,386,-115042,698']
[1696849150107995300, 5, ((0.12, 0.12), (0.12, 0.12)), '-105197,-291,-114213,1']
[1696849150141997700, 5, ((0.12, 0.12), (0.12, 0.12)), '-105118,220,-114019,1289']
[1696849150175592500, 5, ((0.12, 0.12), (0.12, 0.12)), '-106011,329,-115307,1384']
[1696849150209597900, 5, ((0.12, 0.12), (0.12, 0.12)), '-107721,376,-117026,3235']
[1696849150249598000, 5, ((0.12, 0.12), (0.12, 0.12)), '-107963,143,-116911,599']
[1696849150275106000, 5, ((0.12, 0.12), (0.12, 0.12)), '-106376,-446,-116145,1432']
[1696849150309106100, 5, ((0.12, 0.12), (0.12, 0.12)), '-107282,-172,-116125,1839']
[1696849150345106700, 5, ((0.12, 0.12), (0.12, 0.12)), '-108048,29,-117582,1235']
[1696849150375621300, 6, ((0.13, 0.13), (0.13, 0.13)), '-109662,401,-119058,3247']
[1696849150408621000, 6, ((0.13, 0.13), (0.13, 0.13)), '-109073,22,-119021,1078']
[1696849150442623000, 6, ((0.13, 0.13), (0.13, 0.13)), '-108061,-273,-118161,1992']
[1696849150474665400, 6, ((0.13, 0.13), (0.13, 0.13)), '-108483,31,-118118,698']
[1696849150508666800, 6, ((0.13, 0.13), (0.13, 0.13)), '-109998,166,-119942,855']
[1696849150542667300, 6, ((0.13, 0.13), (0.13, 0.13)), '-111125,214,-121061,2754']
[1696849150574713900, 6, ((0.13, 0.13), (0.13, 0.13)), '-111461,62,-121258,-712']
[1696849150618717800, 6, ((0.13, 0.13), (0.13, 0.13)), '-110811,-11,-120200,1749']
[1696849150641714900, 6, ((0.13, 0.13), (0.13, 0.13)), '-110147,-150,-120570,1952']
[1696849150675863800, 6, ((0.13, 0.13), (0.13, 0.13)), '-112102,-529,-121610,1876']
[1696849150710864000, 6, ((0.13, 0.13), (0.13, 0.13)), '-113273,450,-123562,25']
[1696849150741862700, 6, ((0.13, 0.13), (0.13, 0.13)), '-113393,137,-123595,2314']
[1696849150775924400, 6, ((0.13, 0.13), (0.13, 0.13)), '-112623,-267,-122960,-223']
[1696849150809927100, 6, ((0.13, 0.13), (0.13, 0.13)), '-113547,202,-123526,721']
[1696849150842926000, 6, ((0.13, 0.13), (0.13, 0.13)), '-115953,-98,-126070,1867']
[1696849150876431600, 6, ((0.13, 0.13), (0.13, 0.13)), '-116673,-69,-126985,2575']
[1696849150909437600, 6, ((0.13, 0.13), (0.13, 0.13)), '-116023,80,-126298,696']
[1696849150943432900, 6, ((0.13, 0.13), (0.13, 0.13)), '-115717,-270,-125789,1224']
[1696849150981953000, 6, ((0.13, 0.13), (0.13, 0.13)), '-116527,147,-127290,191']
[1696849151010955000, 6, ((0.13, 0.13), (0.13, 0.13)), '-118709,-115,-129142,1915']
[1696849151042953000, 6, ((0.13, 0.13), (0.13, 0.13)), '-118182,96,-129094,986']
[1696849151078039100, 6, ((0.13, 0.13), (0.13, 0.13)), '-117118,-78,-128144,2024']
[1696849151112016400, 6, ((0.13, 0.13), (0.13, 0.13)), '-117601,574,-128436,1976']
[1696849151144018700, 6, ((0.13, 0.13), (0.13, 0.13)), '-119958,140,-130622,2292']
[1696849151178054300, 6, ((0.13, 0.13), (0.13, 0.13)), '-120954,558,-131302,-469']
[1696849151213053500, 6, ((0.13, 0.13), (0.13, 0.13)), '-120249,210,-130801,2604']
[1696849151245121800, 6, ((0.13, 0.13), (0.13, 0.13)), '-119655,-581,-130137,671']
[1696849151279171900, 6, ((0.13, 0.13), (0.13, 0.13)), '-120003,-254,-130775,1762']
[1696849151312176500, 6, ((0.13, 0.13), (0.13, 0.13)), '-122368,199,-132990,600']
[1696849151347181300, 7, ((0.12, 0.12), (0.12, 0.12)), '-122870,297,-133585,514']
[1696849151379378900, 7, ((0.12, 0.12), (0.12, 0.12)), '-122121,129,-132350,-1338']
[1696849151413379200, 7, ((0.12, 0.12), (0.12, 0.12)), '-121825,-465,-132426,619']
[1696849151447376200, 7, ((0.12, 0.12), (0.12, 0.12)), '-123027,103,-134052,1046']
[1696849151481423600, 7, ((0.12, 0.12), (0.12, 0.12)), '-124374,432,-135869,1303']
[1696849151514423400, 7, ((0.12, 0.12), (0.12, 0.12)), '-124657,309,-135404,-423']
[1696849151547422900, 7, ((0.12, 0.12), (0.12, 0.12)), '-124235,-39,-134689,768']
[1696849151581632500, 7, ((0.12, 0.12), (0.12, 0.12)), '-124270,-695,-135174,575']
[1696849151615370100, 7, ((0.12, 0.12), (0.12, 0.12)), '-125931,365,-137352,2097']
[1696849151647428700, 7, ((0.12, 0.12), (0.12, 0.12)), '-126865,-99,-137994,2321']
[1696849151681498900, 7, ((0.12, 0.12), (0.12, 0.12)), '-125684,308,-137157,1841']
[1696849151714498200, 7, ((0.12, 0.12), (0.12, 0.12)), '-125794,387,-136470,41140']
[1696849151748498100, 7, ((0.12, 0.12), (0.12, 0.12)), '-125794,112,-137788,41140']
[1696849151781572800, 7, ((0.12, 0.12), (0.12, 0.12)), '857832,267,-139650,-5783']
[1696849151814573500, 7, ((0.12, 0.12), (0.12, 0.12)), '857832,-227,-139703,-5783']
[1696849151848572500, 7, ((0.12, 0.12), (0.12, 0.12)), '-127844,-144,-138257,2699']
[1696849151881617900, 7, ((0.12, 0.12), (0.12, 0.12)), '-126787,534,-138069,3360']
[1696849151915619800, 7, ((0.12, 0.12), (0.12, 0.12)), '-127690,-20,-138927,3119']
[1696849151949617500, 7, ((0.12, 0.12), (0.12, 0.12)), '-129492,96,-140705,680']
[1696849151983663800, 7, ((0.12, 0.12), (0.12, 0.12)), '-129824,480,-140987,477']
[1696849152017662400, 7, ((0.12, 0.12), (0.12, 0.12)), '-129042,521,-139853,115']
[1696849152050663500, 7, ((0.12, 0.12), (0.12, 0.12)), '-128433,-194,-139832,324']
[1696849152085702500, 7, ((0.12, 0.12), (0.12, 0.12)), '-130324,169,-140846,449']
[1696849152116702400, 7, ((0.12, 0.12), (0.12, 0.12)), '-131764,63,-143278,2430']
[1696849152150701600, 7, ((0.12, 0.12), (0.12, 0.12)), '-132187,80,-142917,1244']
[1696849152183750200, 7, ((0.12, 0.12), (0.12, 0.12)), '-131508,-104,-142088,-875']
[1696849152217255600, 7, ((0.12, 0.12), (0.12, 0.12)), '-131036,399,-141950,1043']
[1696849152250271900, 7, ((0.12, 0.12), (0.12, 0.12)), '-131879,-384,-143686,2460']
[1696849152283782400, 7, ((0.12, 0.12), (0.12, 0.12)), '-133656,-170,-145369,2812']
[1696849152317782500, 7, ((0.12, 0.12), (0.12, 0.12)), '-133917,163,-145507,1908']
[1696849152350782700, 8, ((0.13, 0.13), (0.13, 0.13)), '-133281,106,-144489,16132']
[1696849152383819300, 8, ((0.13, 0.13), (0.13, 0.13)), '-132769,-201076,-144625,-23201']
[1696849152418817700, 8, ((0.13, 0.13), (0.13, 0.13)), '-134450,-391,-145851,-23201']
[1696849152452817800, 8, ((0.13, 0.13), (0.13, 0.13)), '-135990,320,-147979,919']
[1696849152484849300, 8, ((0.13, 0.13), (0.13, 0.13)), '-136009,83,-147988,2212']
[1696849152517849200, 8, ((0.13, 0.13), (0.13, 0.13)), '-134954,-188,-146719,1520']
[1696849152551847400, 8, ((0.13, 0.13), (0.13, 0.13)), '-135197,4,-146437,1767']
[1696849152584901200, 8, ((0.13, 0.13), (0.13, 0.13)), '-135800,303,-148190,2319']
[1696849152618416700, 8, ((0.13, 0.13), (0.13, 0.13)), '-137847,-78,-149684,3751']
[1696849152652416600, 8, ((0.13, 0.13), (0.13, 0.13)), '-137974,128,-149252,3089']
[1696849152686925000, 8, ((0.13, 0.13), (0.13, 0.13)), '-137301,-79,-148784,816']
[1696849152720927400, 8, ((0.13, 0.13), (0.13, 0.13)), '-137225,-383,-148986,1905']
[1696849152754578100, 8, ((0.13, 0.13), (0.13, 0.13)), '-138610,351,-151486,862']
[1696849152787095800, 8, ((0.13, 0.13), (0.13, 0.13)), '-140791,559,-152543,-11']
[1696849152822096300, 8, ((0.13, 0.13), (0.13, 0.13)), '-139748,117,-152044,1418']
[1696849152854097300, 8, ((0.13, 0.13), (0.13, 0.13)), '-139086,164,-151328,4247']
[1696849152887611800, 8, ((0.13, 0.13), (0.13, 0.13)), '-139603,-213,-152426,1205']
[1696849152920608600, 8, ((0.13, 0.13), (0.13, 0.13)), '-142462,48,-154244,4040']
[1696849152954611100, 8, ((0.13, 0.13), (0.13, 0.13)), '-143217,342,-155215,2122']
[1696849152987910300, 8, ((0.13, 0.13), (0.13, 0.13)), '-142123,-61826,-154231,3100']
[1696849153020909800, 8, ((0.13, 0.13), (0.13, 0.13)), '-141598,-201076,-154514,1240']
[1696849153055909400, 8, ((0.13, 0.13), (0.13, 0.13)), '-143653,-201076,-156152,2058']
[1696849153090422500, 8, ((0.13, 0.13), (0.13, 0.13)), '-146010,468,-157989,909']
[1696849153124425100, 8, ((0.13, 0.13), (0.13, 0.13)), '-144264,131,-157505,2338']
[1696849153158428100, 8, ((0.13, 0.13), (0.13, 0.13)), '-144494,155,-156502,1263']
[1696849153192534300, 8, ((0.13, 0.13), (0.13, 0.13)), '-144878,28,-157969,1251']
[1696849153224273900, 8, ((0.13, 0.13), (0.13, 0.13)), '-146798,-288,-159653,105']
[1696849153258278300, 8, ((0.13, 0.13), (0.13, 0.13)), '-147623,-175,-160443,2012']
[1696849153292327400, 8, ((0.13, 0.13), (0.13, 0.13)), '-146967,246,-159200,1374']
[1696849153326335400, 8, ((0.13, 0.13), (0.13, 0.13)), '-146607,85,-159177,-418']
[1696849153360337300, 9, ((0.12, 0.12), (0.12, 0.12)), '-148103,-239,-160401,1245']
[1696849153393446700, 9, ((0.12, 0.12), (0.12, 0.12)), '-149855,87,-162556,2028']
[1696849153426445900, 9, ((0.12, 0.12), (0.12, 0.12)), '-149676,14,-161995,435']
[1696849153460462600, 9, ((0.12, 0.12), (0.12, 0.12)), '-148849,206,-161027,1126']
[1696849153493499500, 9, ((0.12, 0.12), (0.12, 0.12)), '-149222,-219,-161451,-272']
[1696849153526492300, 9, ((0.12, 0.12), (0.12, 0.12)), '-150889,93,-163549,2253']
[1696849153560496100, 9, ((0.12, 0.12), (0.12, 0.12)), '-151394,235,-164605,-393']
[1696849153593542000, 9, ((0.12, 0.12), (0.12, 0.12)), '-150711,138,-163877,1641']
[1696849153626669600, 9, ((0.12, 0.12), (0.12, 0.12)), '-150332,123,-163027,1816']
[1696849153659676200, 9, ((0.12, 0.12), (0.12, 0.12)), '-151650,-240,-164749,2123']
[1696849153693156200, 9, ((0.12, 0.12), (0.12, 0.12)), '-152870,129,-166453,791']
[1696849153727150100, 9, ((0.12, 0.12), (0.12, 0.12)), '-153489,-113,-166093,1329']
[1696849153760155300, 9, ((0.12, 0.12), (0.12, 0.12)), '-151831,191,-164900,3047']
[1696849153793663600, 9, ((0.12, 0.12), (0.12, 0.12)), '-151646,-363,-164191,478']
[1696849153827114100, 9, ((0.12, 0.12), (0.12, 0.12)), '-152437,-215,-165143,-2745']
[1696849153860139900, 9, ((0.12, 0.12), (0.12, 0.12)), '-154172,-28,-167355,55']
[1696849153893652700, 9, ((0.12, 0.12), (0.12, 0.12)), '-153994,94,-167098,773']
[1696849153927652600, 9, ((0.12, 0.12), (0.12, 0.12)), '-153046,-120,-165856,651']
[1696849153961663200, 9, ((0.12, 0.12), (0.12, 0.12)), '-152262,314,-165427,2225']
[1696849153995052100, 9, ((0.12, 0.12), (0.12, 0.12)), '-153904,265,-166914,1944']
[1696849154028051100, 9, ((0.12, 0.12), (0.12, 0.12)), '-155618,-246,-168815,-664']
[1696849154061062500, 9, ((0.12, 0.12), (0.12, 0.12)), '-155733,-316,-168904,1691']
[1696849154094573900, 9, ((0.12, 0.12), (0.12, 0.12)), '-154591,495,-167426,3366']
[1696849154128575100, 9, ((0.12, 0.12), (0.12, 0.12)), '-153830,361,-167067,1275']
[1696849154161582100, 9, ((0.12, 0.12), (0.12, 0.12)), '-154890,-80,-168578,1560']
[1696849154195596900, 9, ((0.12, 0.12), (0.12, 0.12)), '-156803,714,-170370,2489']
[1696849154228670500, 9, ((0.12, 0.12), (0.12, 0.12)), '-157345,-29,-170580,1705']
[1696849154266701300, 9, ((0.12, 0.12), (0.12, 0.12)), '-155872,-303,-169502,1258']
[1696849154295848100, 9, ((0.12, 0.12), (0.12, 0.12)), '-155654,234,-169238,1258']
[1696849154329847700, 10, ((0.13, 0.13), (0.13, 0.13)), '-157096,106,-170999,-22246']
[1696849154365855400, 10, ((0.13, 0.13), (0.13, 0.13)), '-158548,-10,-172925,871']
[1696849154397913300, 10, ((0.13, 0.13), (0.13, 0.13)), '-159335,142,-172369,1849']
[1696849154431913000, 10, ((0.13, 0.13), (0.13, 0.13)), '-158308,-336,-171093,-2']
[1696849154465916900, 10, ((0.13, 0.13), (0.13, 0.13)), '-157843,-43,-171394,2902']
[1696849154497942200, 10, ((0.13, 0.13), (0.13, 0.13)), '-159761,71,-172896,-305']
[1696849154531941500, 10, ((0.13, 0.13), (0.13, 0.13)), '-160289,-89,-174810,-334']
[1696849154564954800, 10, ((0.13, 0.13), (0.13, 0.13)), '-160881,-36,-174493,2172']
[1696849154599083300, 10, ((0.13, 0.13), (0.13, 0.13)), '-159928,-212,-173461,1842']
[1696849154632084600, 10, ((0.13, 0.13), (0.13, 0.13)), '-159640,276,-173402,2422']
[1696849154665093300, 10, ((0.13, 0.13), (0.13, 0.13)), '-161927,462,-175703,3123']
[1696849154699144200, 10, ((0.13, 0.13), (0.13, 0.13)), '-163933,-255,-177621,18']
[1696849154733146600, 10, ((0.13, 0.13), (0.13, 0.13)), '-163008,422,-177214,2427']
[1696849154765152600, 10, ((0.13, 0.13), (0.13, 0.13)), '-162355,70,-175940,2358']
[1696849154798663400, 10, ((0.13, 0.13), (0.13, 0.13)), '-163170,-217,-177112,2612']
[1696849154832663800, 10, ((0.13, 0.13), (0.13, 0.13)), '-164873,63,-178775,1688']
[1696849154865666900, 10, ((0.13, 0.13), (0.13, 0.13)), '-165385,363,-180064,2183']
