frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
47,7.0,7.0,184313.7,-119.6896551724138,199361.63333333333,402.1,191837.6666666667,141.20517241379312,4.377820583701052,0.0027635810238534715
48,8.0,8.0,209134.3103448276,-144.71428571428572,226024.7931034483,325.58620689655174,217579.55172413794,90.43596059113301,4.965261810577929,0.001769957150232567
49,9.0,9.0,231144.8,-158.31034482758622,249802.83333333334,118.06666666666666,240473.81666666665,-20.12183908045978,5.487719084249111,-0.0003938122924055148
50,10.0,10.0,250811.13333333333,-240.8,271052.2,137.7,260931.6666666667,-51.55000000000001,5.954576289012176,-0.0010089049809178983
51,11.0,11.0,268294.1,-192.82758620689654,289839.4,480.1,279066.75,143.63620689655176,6.3684269288959,0.0028111597396330706
52,12.0,12.0,285129.4827586207,-268.51724137931035,307904.3793103448,978.448275862069,296516.9310344828,354.9655172413793,6.766647794742902,0.0069471673792226105
53,13.0,13.0,297733.1666666667,-226.76666666666668,321391.63333333336,529.1724137931035,309562.4,151.20287356321842,7.064351178826013,0.0029592498984874925
54,14.0,14.0,309540.4666666667,-188.89655172413794,334170.1034482759,668.3333333333334,321855.28505747125,239.71839080459773,7.34488026455128,0.00469162130941575
55,15.0,15.0,318796.3793103448,-114.67857142857143,344127.3103448276,604.3793103448276,331461.8448275862,244.85036945812806,7.5641062165288915,0.004792061247834975
56,16.0,16.0,328387.73333333334,-136.03571428571428,354747.5862068966,90.22222222222223,341567.65977011493,-22.906746031746025,7.794725392831474,-0.0004483167830853513
57,17.0,17.0,338619.56666666665,-362.1,365440.4,649.7666666666667,352029.98333333334,143.83333333333331,8.03348025387752,0.0028150177773428576
58,18.0,18.0,343569.23076923075,-366.2,370949.86666666664,956.0333333333333,357259.5487179487,294.91666666666663,8.152821253913558,0.005771928107773102
59,19.0,19.0,332939.9655172414,-185.1851851851852,359373.7931034483,399.8965517241379,346156.8793103448,107.35568326947636,7.899453416870938,0.0021010995844892135
60,20.0,20.0,343580.0,-110.9,370895.4666666667,476.6666666666667,357237.73333333334,182.88333333333333,8.152323417167157,0.0035792804253514695
61,19.0,19.0,277689.73333333334,-146.56666666666666,298962.4666666667,718.3,288326.1,285.8666666666667,6.579729400021794,0.005594807058746779
62,18.0,18.0,104885.1,-206.13793103448276,113409.2,619.7586206896551,109147.15,206.81034482758616,2.4907863415195113,0.004047565218271576
63,17.0,17.0,42270.23333333333,-137.83333333333334,46134.4,74.43333333333334,44202.316666666666,-31.700000000000003,1.0087164586235517,-0.000620412956257951
64,16.0,16.0,15313.724137931034,-162.72413793103448,17094.55172413793,573.5172413793103,16204.137931034482,205.39655172413794,0.3697856099286048,0.004019895326825285
65,15.0,15.0,2711.0384615384614,-93.53571428571429,3914.366666666667,573.8333333333334,3312.702564102564,240.14880952380955,0.07559734083925536,0.004700045200583414
66,14.0,14.0,-309.3,-85.35714285714286,305.1,853.4333333333333,-2.0999999999999943,384.0380952380952,-4.792293080663086e-05,0.0075161580436069126
67,13.0,13.0,-354.8,-233.3448275862069,298.6333333333333,428.8333333333333,-28.083333333333343,97.74425287356321,-0.0006408741143585178,0.0019129905641170999
68,12.0,12.0,-342.53333333333336,-159.83333333333334,275.8666666666667,888.2068965517242,-33.33333333333334,364.1867816091954,-0.0007606814413750954,0.007127640309407875
69,11.0,11.0,-360.51724137931035,-140.6551724137931,326.4,695.8333333333334,-17.058620689655186,277.5890804597701,-0.0003892852852223378,0.005432803218705746
70,10.0,10.0,-354.76,-147.57142857142858,331.7857142857143,605.5,-11.487142857142857,228.96428571428572,-0.0002621416915755917,0.0044811485608041044
71,9.0,9.0,-410.25,-173.82758620689654,321.7931034482759,336.73333333333335,-44.228448275862064,81.4528735632184,-0.001009312793527998,0.0015941456808536726
72,8.0,8.0,-471.64,-176.5,293.0,959.8,-89.32,391.65,-0.002038321990308705,0.007665133574713768
73,7.0,7.0,-403.92,-132.20689655172413,326.74074074074076,500.23333333333335,-38.58962962962963,184.0132183908046,-0.0008806324526639323,0.003601393842661799
74,6.0,6.0,-447.06666666666666,-139.58620689655172,339.6551724137931,78.9,-53.70574712643679,-30.343103448275855,-0.0012255889540279293,-0.0005938566092235219
75,5.0,5.0,-424.8333333333333,-147.1851851851852,326.55172413793105,389.1333333333333,-49.140804597701134,120.97407407407407,-0.001121414942151336,0.0023676303762417863
76,4.0,4.0,-372.82142857142856,-173.9655172413793,334.0357142857143,944.6896551724138,-19.39285714285714,385.36206896551727,-0.00044255359571429635,0.007542070045317884
77,3.0,3.0,-402.03333333333336,-154.57142857142858,350.7931034482759,795.5333333333333,-25.620114942528744,320.4809523809524,-0.0005846623788803514,0.0062722566274772944
78,2.0,2.0,-486.22222222222223,-196.79310344827587,329.48148148148147,978.7,-78.37037037037038,390.9534482758621,-0.0017884465888330016,0.0076515010916109625
79,1.0,1.0,-468.625,-183.21428571428572,322.26666666666665,854.5,-73.17916666666667,335.6428571428571,-0.0016699810193588497,0.006568996127661359
80,0.0,0.0,-120.36363636363636,-147.81927710843374,305.81176470588235,828.2705882352941,92.72406417112299,340.22565556343017,0.0021160042435153996,0.006658687847410317
