frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
14,3.5,3.5,181863.8620689655,356.07142857142856,197025.5172413793,-1911.4827586206898,189444.6896551724,-777.7056650246307,4.323211787632624,-0.015220778256671508
15,3.74,3.74,191061.06896551725,405.0,206885.43333333332,-1657.3,198973.25114942528,-626.15,4.540657784383009,-0.012254623740091985
16,4.0,4.0,201368.22222222222,393.3,217655.43333333332,-1844.0666666666666,209511.82777777777,-725.3833333333333,4.781152774173921,-0.014196757673614509
17,4.24,4.24,211185.0357142857,345.37931034482756,228643.62068965516,-1579.8620689655172,219914.32820197043,-617.2413793103449,5.0185424446713185,-0.012080269680210292
18,4.5,4.5,219477.5,421.3666666666667,237522.16666666666,-1849.5666666666666,228499.8333333333,-714.0999999999999,5.21446747721907,-0.013975927194441724
19,4.74,4.74,227169.23333333334,328.7931034482759,245723.8,-1077.1,236446.51666666666,-374.15344827586205,5.395814313183614,-0.00732270179618088
20,5.0,5.0,233167.9655172414,324.57142857142856,252384.75862068965,-1484.3793103448277,242776.3620689655,-579.9039408866995,5.54026419091268,-0.011349524236944897
21,4.76,4.76,208593.5,335.03333333333336,225715.56666666668,-1940.2758620689656,217154.53333333333,-802.6212643678161,4.955562702514084,-0.015708411084603507
22,4.5,4.5,126481.9,407.7241379310345,137152.43333333332,-1826.2413793103449,131817.16666666666,-709.2586206896552,3.008126170139434,-0.013881174688123206
23,4.26,4.26,75236.55172413793,448.92857142857144,82023.79310344828,-1399.5172413793102,78630.1724137931,-475.2943349753694,1.7943753866188914,-0.009302169194155385
24,4.0,4.0,41083.1,360.44827586206895,45218.6,-1592.5333333333333,43150.85,-616.0425287356322,0.9847215232368157,-0.012056806512097704
25,3.76,3.76,13766.1,518.4,15745.366666666667,-1979.4333333333334,14755.733333333334,-730.5166666666667,0.33673237501639613,-0.014297224124995922
26,3.5,3.5,-5677.9,386.73333333333335,-5100.933333333333,-1863.6666666666667,-5389.416666666666,-738.4666666666667,-0.12298887714512881,-0.01445281664872623
27,3.26,3.26,-21073.2,487.6896551724138,-22566.73076923077,-1800.0333333333333,-21819.965384615385,-656.1718390804598,-0.4979412815857174,-0.012842192760161656
28,3.0,3.0,-31923.8,402.5,-33304.833333333336,-1717.0,-32614.316666666666,-657.25,-0.7442731623439136,-0.01286329386437029
29,2.76,2.76,-39776.55172413793,270.18518518518516,-41837.03448275862,-1632.103448275862,-40806.793103448275,-680.9591315453384,-0.9312291058747898,-0.013327314444570672
30,2.5,2.5,-44285.0,209.5,-46840.642857142855,-1780.2333333333333,-45562.82142857143,-785.3666666666667,-1.0397637803220536,-0.015370714681801873
31,2.26,2.26,-47269.275862068964,680.1071428571429,-49647.2962962963,-1398.3793103448277,-48458.28607918263,-359.1360837438424,-1.1058395670383805,-0.007028791148719882
32,2.0,2.0,-47244.96551724138,802.4333333333333,-49501.206896551725,-2214.2,-48373.08620689655,-705.8833333333332,-1.103895268188714,-0.01381511563427602
33,1.76,1.76,-47008.433333333334,378.46666666666664,-49432.25,-2024.6,-48220.34166666667,-823.0666666666666,-1.1004095700779868,-0.01610855595785628
34,1.5,1.5,-47016.4,769.1785714285714,-49413.769230769234,-1861.3666666666666,-48215.08461538462,-546.0940476190476,-1.1002896018375885,-0.010687817743791909
35,1.26,1.26,-46970.36666666667,519.9310344827586,-49237.3,-1834.1666666666667,-48103.833333333336,-657.1178160919541,-1.0977507982700205,-0.012860706841999296
36,1.0,1.0,-46734.708333333336,216.26666666666668,-49211.22222222222,-1825.5333333333333,-47972.96527777778,-804.6333333333333,-1.0947643312361217,-0.015747790064259387
37,0.76,0.76,-46797.8,549.1724137931035,-49182.166666666664,-1954.9655172413793,-47989.98333333334,-702.8965517241379,-1.095152690807004,-0.013756660176614892
38,0.5,0.5,-46693.75,266.18518518518516,-49206.51851851852,-2117.0,-47950.134259259255,-925.4074074074074,-1.0942433172738797,-0.018111506163174623
39,0.26,0.26,-46732.5,408.42857142857144,-49204.68965517241,-2035.8,-47968.5948275862,-813.6857142857143,-1.0946645956255863,-0.01592495771182531
40,0.0,0.0,-46679.375,410.93333333333334,-49201.275862068964,-2028.9,-47940.32543103448,-808.9833333333333,-1.094019475466113,-0.015832925596111817
