frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
16,4.0,4.0,5.167008269521893,-38.5,5.215639716312057,-1217.5666666666666,5.191323992916975,-628.0333333333333,5.191323992916975,-0.012291483184916983
17,4.24,4.24,5.4126843258497095,-33.8,5.4599460992907805,-1320.3076923076924,5.4363152125702445,-677.0538461538462,5.4363152125702445,-0.013250882594262573
18,4.5,4.5,5.625147977195864,-72.75,5.66709904622157,-1319.2142857142858,5.646123511708717,-695.9821428571429,5.646123511708717,-0.013621335607342067
19,4.74,4.74,5.804382020456988,-110.46666666666667,5.859128368794326,-1270.4,5.831755194625657,-690.4333333333334,5.831755194625657,-0.013512737710800145
20,5.0,5.0,5.966278950386931,-113.16666666666667,6.014809219858156,-1612.3103448275863,5.9905440851225435,-862.7385057471265,5.9905440851225435,-0.016884988858931922
21,4.76,4.76,5.201255883254084,-162.68965517241378,5.243528246515041,-1295.6206896551723,5.222392064884563,-729.155172413793,5.222392064884563,-0.014270577794574675
22,4.5,4.5,2.5810697200927177,-48.06666666666667,2.613710638297872,-1823.1333333333334,2.597390179195295,-935.6,2.597390179195295,-0.018310989333594284
23,4.26,4.26,1.1380714787515487,-168.82758620689654,1.1672028368794327,-1135.3666666666666,1.1526371578154908,-652.0971264367815,1.1526371578154908,-0.012762444983594903
24,4.0,4.0,0.3681655916175384,-147.82142857142858,0.3934446808510639,-952.5,0.3808051362343011,-550.1607142857143,0.3808051362343011,-0.010767408049431732
25,3.76,3.76,-0.14729887891576404,-84.21428571428571,-0.1182613981762918,-1238.0689655172414,-0.13278013854602794,-661.1416256157636,-0.13278013854602794,-0.012939458373926287
26,3.5,3.5,-0.46535143584986266,-48.1,-0.44363758865248226,-1158.3846153846155,-0.45449451225117243,-603.2423076923077,-0.45449451225117243,-0.011806288437074227
27,3.26,3.26,-0.7142177074161777,-318.55172413793105,-0.6941049156272927,-1484.7931034482758,-0.7041613115217352,-901.6724137931035,-0.7041613115217352,-0.017646979426423397
28,3.0,3.0,-0.885796803489588,-259.14285714285717,-0.8647198581560285,-1381.8620689655172,-0.8752583308228082,-820.5024630541872,-0.8752583308228082,-0.01605837093755137
29,2.76,2.76,-0.9951589600741636,-187.3793103448276,-0.9758620689655173,-1209.4814814814815,-0.9855105145198404,-698.4303959131546,-0.9855105145198404,-0.013669251314476065
30,2.5,2.5,-0.9954303673115158,-51.0,-0.9739882611885547,-1740.6333333333334,-0.9847093142500353,-895.8166666666667,-0.9847093142500353,-0.01753237433538833
31,2.26,2.26,-0.9937547596203149,-108.79310344827586,-0.972253682487725,-1308.5172413793102,-0.98300422105402,-708.655172413793,-0.98300422105402,-0.013869364368603445
32,2.0,2.0,-0.9938090040762033,-37.04,-0.971239178283199,-1296.0333333333333,-0.9825240911797011,-666.5366666666666,-0.9825240911797011,-0.013045046808233028
33,1.76,1.76,-0.9894601882758619,-332.6,-0.9702177304964539,-1085.0,-0.9798389593861578,-708.8,-0.9798389593861578,-0.013872198845288187
34,1.5,1.5,-0.9923621879747078,-241.68965517241378,-0.9706382978723405,-1245.5333333333333,-0.9815002429235241,-743.6114942528735,-0.9815002429235241,-0.014553508058574685
35,1.26,1.26,-0.9925213877335098,31.517241379310345,-0.9695268085106383,-1505.8275862068965,-0.9810240981220741,-737.1551724137931,-0.9810240981220741,-0.014427148887636621
36,1.0,1.0,-0.9919392490933032,3.1666666666666665,-0.9695913426265591,-896.6666666666666,-0.9807652958599311,-446.75,-0.9807652958599311,-0.008743516978177903
37,0.76,0.76,-0.9926617390802425,-188.66666666666666,-0.9695011820330969,-1546.7333333333333,-0.9810814605566697,-867.7,-0.9810814605566697,-0.01698209218123104
38,0.5,0.5,-0.9892394595058905,-114.21428571428571,-0.9697971124620061,-1327.9655172413793,-0.9795182859839483,-721.0899014778325,-0.9795182859839483,-0.014112729258789168
