frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
13,3.24,3.24,85410.2,-129.5,93255.83333333333,-576.1481481481482,89333.01666666666,-352.8240740740741,2.038619036411562,-0.006905256367043235
14,3.5,3.5,90810.36666666667,145.3,98912.56666666667,-181.0,94861.46666666667,-17.849999999999994,2.1647807158486665,-0.0003493492513944612
15,3.74,3.74,97957.2,-172.44827586206895,106785.63333333333,-306.2,102371.41666666666,-239.32413793103447,2.3361611035683127,-0.0046839052339961735
16,4.0,4.0,105620.6551724138,9.03448275862069,114950.24137931035,-361.25,110285.44827586207,-176.10775862068965,2.516762812715438,-0.003446673032991284
17,4.24,4.24,113866.55555555556,185.06896551724137,123917.66666666667,-1179.2222222222222,118892.11111111112,-497.0766283524904,2.713170673443839,-0.009728478879586855
18,4.5,4.5,121270.26666666666,156.2,131874.73333333334,-869.5,126572.5,-356.65,2.888440552153477,-0.0069801350425677654
19,4.74,4.74,128111.75862068965,53.62068965517241,139203.5172413793,-370.3448275862069,133657.6379310345,-158.36206896551727,3.050126540165097,-0.0030993652796852387
20,5.0,5.0,134417.9655172414,-95.0,146098.36666666667,-315.8333333333333,140258.16609195404,-205.41666666666666,3.200753518423653,-0.00402028900414261
21,4.76,4.76,120589.06666666667,-20.0,130827.5,-386.7,125708.28333333333,-203.35,2.8687187447636653,-0.003979841471768275
22,4.5,4.5,70024.96551724138,-207.3448275862069,76469.20689655172,-619.1379310344828,73247.08620689655,-413.2413793103448,1.6715309733716375,-0.008087706807130734
23,4.26,4.26,40487.23333333333,6.833333333333333,46091.346153846156,-662.9629629629629,43289.28974358975,-328.0648148148148,0.9878807795477391,-0.006420683331339951
24,4.0,4.0,20803.866666666665,-199.43333333333334,23481.366666666665,-191.56666666666666,22142.616666666665,-195.5,0.5053043268544861,-0.003826206086701243
25,3.76,3.76,6153.466666666666,30.137931034482758,8165.615384615385,-1279.1333333333334,7159.541025641025,-624.4977011494253,0.16338389960906224,-0.012222285960454552
26,3.5,3.5,-2984.2,-69.79310344827586,-2042.2333333333333,-428.7586206896552,-2513.2166666666667,-249.27586206896552,-0.05735271829463736,-0.0048786742747620225
27,3.26,3.26,-10392.433333333332,69.44827586206897,-10238.703703703704,-676.7,-10315.568518518518,-303.62586206896555,-0.23540584587810662,-0.0059423791382516005
28,3.0,3.0,-14801.57142857143,-2.5172413793103448,-14778.214285714286,-254.20689655172413,-14789.892857142859,-128.36206896551724,-0.3375119104906396,-0.0025122236807029502
29,2.76,2.76,-17109.733333333334,69.84615384615384,-17333.620689655174,-638.7,-17221.677011494256,-284.4269230769231,-0.3930063027599937,-0.005566629280299894
30,2.5,2.5,-17202.2,170.6206896551724,-17403.166666666668,-517.1666666666666,-17302.683333333334,-173.2729885057471,-0.3948549029297051,-0.003391192651056798
31,2.26,2.26,-17079.241379310344,230.8,-17292.433333333334,-432.56666666666666,-17185.83735632184,-100.88333333333333,-0.3921884259433456,-0.001974426721466549
32,2.0,2.0,-17101.833333333332,18.103448275862068,-17173.222222222223,-602.9,-17137.527777777777,-292.39827586206894,-0.3910859799481719,-0.005722639707643975
33,1.76,1.76,-17041.964285714286,22.896551724137932,-17120.035714285714,-309.37931034482756,-17081.0,-143.24137931034483,-0.38979599100384,-0.0028034324162901423
34,1.5,1.5,-16954.466666666667,-183.43333333333334,-17128.576923076922,-611.1666666666666,-17041.521794871795,-397.29999999999995,-0.38889508086444524,-0.007775711909188765
35,1.26,1.26,-16988.75,67.82142857142857,-17098.40740740741,-266.43333333333334,-17043.578703703704,-99.30595238095239,-0.38894202043569626,-0.0019435551889803776
36,1.0,1.0,-16941.137931034482,33.82142857142857,-17131.206896551725,-654.3846153846154,-17036.1724137931,-310.2815934065934,-0.3887730056171631,-0.006072641029583979
37,0.76,0.76,-16983.827586206895,14.833333333333334,-17122.689655172413,-1006.4444444444445,-17053.258620689652,-495.80555555555554,-0.38916292043185413,-0.009703602222439682
38,0.5,0.5,-16843.896551724138,6.551724137931035,-17123.03448275862,-667.4827586206897,-16983.465517241377,-330.4655172413793,-0.38757021087598187,-0.006467668406720409
39,0.26,0.26,-16961.133333333335,-70.33333333333333,-17108.866666666665,-1095.9259259259259,-17035.0,-583.1296296296296,-0.3887462506147424,-0.011412655438489667
