frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
360,0.0,0.0,-2335.8,737.9655172413793,-806.5714285714286,-319.3666666666667,-1571.1857142857143,209.2994252873563,-0.035855154414324464,0.004096279974309743
361,0.08,0.08,-2351.3,974.7586206896551,-678.3076923076923,-607.1851851851852,-1514.8038461538463,183.78671775223495,-0.03456849519278537,0.003596960911091789
362,0.14,0.14,-1904.1379310344828,1059.7857142857142,-258.6896551724138,-772.3103448275862,-1081.4137931034484,143.73768472906403,-0.0246783420858252,0.002813145801527821
363,0.2,0.2,-1892.2,1092.32,-71.23333333333333,47.333333333333336,-981.7166666666667,569.8266666666666,-0.022403209470658617,0.01115229800698046
364,0.28,0.28,-1882.9655172413793,1306.103448275862,47.375,338.53333333333336,-917.7952586206897,822.3183908045977,-0.020944494606444434,0.01609391116165178
365,0.34,0.34,-1772.0344827586207,1347.1,248.4,14.9,-761.8172413793103,681.0,-0.017385007117104376,0.013328114296897935
366,0.4,0.4,-1932.2,1474.5333333333333,409.93333333333334,189.5,-761.1333333333333,832.0166666666667,-0.01736940003235892,0.01628371986821933
367,0.48,0.48,-1644.8,1448.2333333333333,440.7241379310345,154.51724137931035,-602.0379310344828,801.3752873563219,-0.013738772434253714,0.01568402558677604
368,0.54,0.54,-1769.4827586206898,1509.2758620689656,506.962962962963,129.82142857142858,-631.2598978288634,819.5486453201971,-0.014405630668882652,0.01603970340190228
369,0.6,0.6,-1455.1666666666667,1617.2592592592594,625.3928571428571,354.1666666666667,-414.8869047619048,985.712962962963,-0.009467903061658128,0.019291769507054763
370,0.68,0.68,-1404.6,1577.0,668.8965517241379,-40.8,-367.851724137931,768.1,-0.008394539391886656,0.015032782072609845
371,0.74,0.74,-1467.3103448275863,1694.7241379310344,631.6666666666666,-102.41379310344827,-417.8218390804598,796.155172413793,-0.009534879563691517,0.015581860698968452
372,0.8,0.8,-1356.1666666666667,1699.7,612.7586206896551,43.06666666666667,-371.7040229885058,871.3833333333333,-0.008482450559154543,0.017054180121994975
373,0.88,0.88,-1465.7241379310344,1750.52,699.4444444444445,56.333333333333336,-383.139846743295,903.4266666666666,-0.00874342112606768,0.017681312587663502
374,0.94,0.94,-1284.2413793103449,1610.4444444444443,735.6551724137931,593.5172413793103,-274.2931034482759,1101.9808429118773,-0.006259490198708477,0.021567293138504303
