frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
50,0.66,0.66,-4030.4333333333334,-507.7241379310345,-1545.148148148148,-1506.9655172413793,-2787.7907407407406,-1007.3448275862069,-0.06361862036756433,-0.01971513509318342
51,0.6,0.6,-4538.137931034483,-2743.5172413793102,-1868.344827586207,-3399.9285714285716,-3203.241379310345,-3071.722906403941,-0.07309938808458423,-0.060117876629884354
52,0.52,0.52,-4786.3,-5219.466666666666,-2257.133333333333,-5724.033333333334,-3521.7166666666667,-5471.75,-0.08036713530344086,-0.10708973480771113
53,0.46,0.46,-5532.766666666666,-7672.1,-2787.551724137931,-7396.9,-4160.159195402299,-7534.5,-0.09493667679325431,-0.1474606125844016
54,0.4,0.4,-5653.035714285715,-9360.172413793103,-3039.6,-10078.0,-4346.317857142857,-9719.08620689655,-0.0991848999673723,-0.19021599387213134
55,0.32,0.32,-6017.586206896552,-12093.758620689656,-3724.862068965517,-12025.724137931034,-4871.224137931034,-12059.741379310344,-0.11116349395507603,-0.23602586122537125
56,0.26,0.26,-6636.3448275862065,-14934.633333333333,-4349.535714285715,-15027.8,-5492.94027093596,-14981.216666666667,-0.12535133168048615,-0.2932031836122256
57,0.2,0.2,-7070.533333333334,-16812.333333333332,-4907.586206896552,-16967.733333333334,-5989.059770114943,-16890.033333333333,-0.1366729985523789,-0.3305613726065825
58,0.12,0.12,-8067.758620689655,-19295.41379310345,-5680.285714285715,-19044.48275862069,-6874.022167487685,-19169.94827586207,-0.15686823271226663,-0.3751824694365803
59,0.06,0.06,-8394.464285714286,-21170.10714285714,-5868.448275862069,-21212.633333333335,-7131.4562807881775,-21191.370238095238,-0.16274299328320277,-0.4147445002073635
60,0.0,0.0,-8493.933333333332,-21938.344827586207,-5705.333333333333,-21918.8,-7099.633333333333,-21928.572413793103,-0.16201677951704013,-0.42917256901444567
61,0.08,0.08,-7126.172413793103,-17034.655172413793,-4813.76,-16682.724137931036,-5969.966206896552,-16858.689655172413,-0.13623727497668034,-0.32994793336280287
62,0.14,0.14,-4042.4333333333334,-3118.7,-1788.8333333333333,-3665.4,-2915.633333333333,-3392.05,-0.0665360449956382,-0.06638712202759565
63,0.2,0.2,-2788.6153846153848,3790.0666666666666,-355.0344827586207,2706.2,-1571.8249336870026,3248.133333333333,-0.03586974168439028,0.06357047330136674
64,0.28,0.28,-1323.7666666666667,7830.551724137931,866.1666666666666,6559.133333333333,-228.8,7194.842528735632,-0.005221317413598653,0.14081304489158689
65,0.34,0.34,-373.39285714285717,10657.896551724138,1732.2857142857142,9196.0,679.4464285714286,9926.948275862069,0.015505268658686247,0.19428414279013737
66,0.4,0.4,74.25925925925925,12751.655172413793,2126.153846153846,11498.689655172413,1100.2065527065527,12125.172413793103,0.025107201189694353,0.23730643729901366
67,0.48,0.48,734.2,15438.448275862069,2558.1,14011.533333333333,1646.15,14724.9908045977,0.03756587264158839,0.288188488200366
68,0.54,0.54,939.6206896551724,19564.206896551725,2980.1785714285716,18006.0,1959.899630541872,18785.103448275862,0.04472577827733323,0.3676505225222793
69,0.6,0.6,1416.8275862068965,23950.88888888889,3421.6071428571427,21987.689655172413,2419.2173645320195,22969.28927203065,0.055207612555556264,0.4495408410222263
70,0.68,0.68,1998.44,30077.933333333334,3843.714285714286,28313.033333333333,2921.077142857143,29195.483333333334,0.06666027514189249,0.571396092246469
71,0.74,0.74,2803.0333333333333,39294.23333333333,4501.62962962963,37499.63333333333,3652.331481481481,38396.933333333334,0.0833478232713891,0.7514812277783215
72,0.8,0.8,3458.206896551724,47860.75862068965,5023.206896551724,45591.0,4240.706896551724,46725.879310344826,0.09677481103554815,0.9144902497376421
73,0.88,0.88,4111.366666666667,59577.1,5908.206896551724,56231.75,5009.786781609195,57904.425,0.11432555490049144,1.1332698894216655
74,0.94,0.94,5884.535714285715,74494.86206896552,7144.068965517241,70462.96551724138,6514.302339901478,72478.91379310345,0.14865926680408234,1.418512844566072
75,1.0,1.0,7250.275862068966,86776.8,8231.5,82964.33333333333,7740.887931034483,84870.56666666667,0.17665049366707164,1.6610346739733177
76,1.08,1.08,8923.266666666666,101342.93333333333,9713.653846153846,97007.86666666667,9318.460256410257,99175.4,0.21265139337728078,1.941000097856933
77,1.14,1.14,11062.896551724138,118594.35714285714,11436.07142857143,113837.10344827586,11249.483990147783,116215.73029556649,0.25671821089055014,2.274502990421108
78,1.2,1.2,13141.344827586207,133532.57692307694,13480.28,128279.74074074074,13310.812413793104,130906.15883190883,0.3037586391839294,2.5620150471065433
79,1.28,1.28,16420.566666666666,152763.4,16125.4,147136.53333333333,16272.983333333334,149949.96666666667,0.371356692524187,2.934728773200248
80,1.34,1.34,20461.793103448275,178555.4827586207,20089.785714285714,171986.41379310345,20275.789408866993,175270.9482758621,0.462702501376645,3.4302954941943846
81,1.4,1.4,24286.58620689655,198758.7,23528.8,192034.63333333333,23907.693103448277,195396.6666666667,0.5455841534965337,3.824183710082526
82,1.48,1.48,29194.344827586207,223881.22222222222,28244.55172413793,216674.55172413794,28719.44827586207,220277.88697318008,0.6553905392994075,4.3111436925957545
83,1.54,1.54,35718.8275862069,257794.3448275862,34686.724137931036,249196.06896551725,35202.77586206897,253495.2068965517,0.803342948494891,4.961252703719576
84,1.6,1.6,41698.03333333333,284859.5,40301.46666666667,275509.63333333336,40999.75,280184.56666666665,0.9356324677805568,5.4836004827608695
85,1.68,1.68,48742.92857142857,319420.8214285714,47300.48275862069,309577.8965517241,48021.70566502463,314499.35899014777,1.0958766084768452,6.155188550545998
86,1.74,1.74,58253.4,366500.8,56383.76666666667,354960.5,57318.583333333336,360730.65,1.3080354776273553,7.059999021430669
87,1.8,1.8,65955.0,405685.3103448276,64001.137931034486,392488.48148148146,64978.06896551725,399086.8959131545,1.4828283347537998,7.810683939977581
88,1.88,1.88,76374.9,459063.3333333333,74488.0,444465.1,75431.45,451764.2166666667,1.7213791233304025,8.84165215122158
89,1.94,1.94,89068.72413793103,526712.448275862,86188.37931034483,510163.8620689655,87628.55172413793,518438.1551724138,1.9997223909338795,10.146553580045284
90,2.0,2.0,99303.18518518518,577564.0666666667,95476.83333333333,559696.0666666667,97390.00925925926,568630.0666666667,2.2224831785660157,11.128878885735721
91,1.92,1.92,97728.41379310345,576758.275862069,93841.0,558042.5172413794,95784.70689655172,567400.3965517242,2.1858494671127993,11.104812536485452
92,1.86,1.86,67939.86666666667,428913.3333333333,65015.03333333333,414260.73333333334,66477.45,421587.0333333333,1.5170448745482246,8.251042828717749
93,1.8,1.8,49340.89655172414,324967.0689655172,47258.93103448276,314409.0689655172,48299.91379310345,319688.0689655172,1.102225441272923,6.256738799599123
94,1.72,1.72,34753.44827586207,242839.1379310345,33675.137931034486,234635.55172413794,34214.293103448275,238737.3448275862,0.7807853338068304,4.67242087929516
95,1.66,1.66,23095.766666666666,180572.37931034484,22612.233333333334,173639.76666666666,22854.0,177106.07298850577,0.5215384098355927,3.4662114294648356
96,1.6,1.6,16727.827586206895,145782.4827586207,16778.275862068964,139945.4827586207,16753.051724137928,142863.9827586207,0.38231206598846285,2.7960462424624857
97,1.52,1.52,11528.433333333332,115817.5172413793,11896.233333333334,109707.03703703704,11712.333333333332,112762.27713920816,0.26728063805596713,2.2069141234799523
98,1.46,1.46,7129.551724137931,88907.3448275862,7961.206896551724,85230.89655172414,7545.379310344828,87069.12068965517,0.17218890028544775,1.7040634247901982
99,1.4,1.4,4579.5,72567.68965517242,5823.5,69134.03333333334,5201.5,70850.86149425288,0.11870053551937672,1.3866496035669416
100,1.32,1.32,2697.9333333333334,56618.933333333334,4025.133333333333,54007.566666666666,3361.5333333333333,55313.25,0.07671168063691285,1.082557001663568
101,1.26,1.26,829.6206896551724,42571.31034482759,2671.6666666666665,40628.31034482759,1750.6436781609195,41599.81034482759,0.03995046469312939,0.8141659721073997
102,1.2,1.2,346.6,34946.6,2153.633333333333,33574.36666666667,1250.1166666666666,34260.48333333334,0.028528216436610878,0.670525165541312
103,1.12,1.12,-339.3666666666667,26138.8,1375.3666666666666,24402.6,518.0,25270.699999999997,0.011820989598968979,0.4945826401800567
104,1.06,1.06,-1051.4827586206898,18243.03846153846,852.8928571428571,16247.931034482759,-99.29495073891633,17245.48474801061,-0.002265954787480438,0.33751804967238697
105,1.0,1.0,-1426.8076923076924,13903.166666666666,586.7666666666667,12220.533333333333,-420.02051282051286,13061.849999999999,-0.009585054272982431,0.2556385164888932
106,0.92,0.92,-2073.1428571428573,10093.466666666667,510.7857142857143,8480.433333333332,-781.1785714285716,9286.95,-0.017826841250568704,0.18175848908895198
107,0.86,0.86,-2130.6,6907.172413793103,215.26666666666668,6203.8,-957.6666666666666,6555.486206896552,-0.021854377810706482,0.12829995512078585
108,0.8,0.8,-2764.5333333333333,5054.933333333333,-67.07142857142857,3974.233333333333,-1415.8023809523809,4514.583333333333,-0.03230923787535446,0.08835665590240402
109,0.72,0.72,-3254.8214285714284,2729.0344827586205,-468.7586206896552,1555.6,-1861.790024630542,2142.31724137931,-0.042486873584212034,0.041928119021025737
110,0.66,0.66,-3556.551724137931,457.55172413793105,-808.8518518518518,-63.13793103448276,-2182.7017879948917,197.20689655172413,-0.049810222265518546,0.0038596124190571316
111,0.6,0.6,-3955.6785714285716,-1103.7666666666667,-1048.3214285714287,-1947.3,-2502.0,-1525.5333333333333,-0.05709674898961464,-0.029856802687803764
112,0.52,0.52,-3808.9310344827586,-2853.8275862068967,-1241.5172413793102,-3482.1,-2525.2241379310344,-3167.9637931034486,-0.05762673411109684,-0.06200144423335842
113,0.46,0.46,-4505.833333333333,-4754.142857142857,-1539.8846153846155,-5723.827586206897,-3022.858974358974,-5238.985221674877,-0.06898298165067078,-0.10253420533662544
114,0.4,0.4,-4567.896551724138,-6196.206896551724,-1682.7857142857142,-6633.793103448276,-3125.3411330049257,-6415.0,-0.07132166993529179,-0.1255504452490459
115,0.32,0.32,-4830.266666666666,-8016.933333333333,-2052.633333333333,-8421.966666666667,-3441.45,-8219.45,-0.07853541439260964,-0.1608660338584989
116,0.26,0.26,-5334.8,-10238.896551724138,-2479.793103448276,-10629.5,-3907.296551724138,-10434.198275862069,-0.08916623918536369,-0.20421172865959622
117,0.2,0.2,-5590.5,-12179.266666666666,-3025.75,-12390.833333333334,-4308.125,-12285.05,-0.09831332203872245,-0.2404354633525785
118,0.12,0.12,-6509.724137931034,-14992.857142857143,-3864.7586206896553,-15467.392857142857,-5187.241379310345,-15230.125,-0.1183751474752299,-0.2980746648400039
119,0.06,0.06,-6858.758620689655,-18108.433333333334,-4449.1,-18461.933333333334,-5653.929310344827,-18285.183333333334,-0.12902517291678003,-0.35786639266725384
120,0.0,0.0,-7207.758620689655,-19918.55172413793,-4643.962962962963,-19668.266666666666,-5925.860791826309,-19793.4091954023,-0.13523076985543797,-0.3873844641433075
121,0.08,0.08,-6600.620689655172,-16011.068965517241,-3797.925925925926,-15730.965517241379,-5199.273307790549,-15871.01724137931,-0.11864972141619519,-0.3106178146859636
122,0.14,0.14,-3746.3,-3152.4,-1441.0666666666666,-4518.3,-2593.6833333333334,-3835.3500000000004,-0.05918900329411684,-0.0750631177218906
123,0.2,0.2,-2495.3703703703704,3213.3333333333335,-79.34482758620689,2392.9666666666667,-1287.3575989782887,2803.15,-0.02937807101867959,0.05486153243957335
124,0.28,0.28,-1314.448275862069,7222.5,1153.0689655172414,6219.6,-80.68965517241384,6721.05,-0.0018413736960183346,0.13154026812799688
125,0.34,0.34,-490.55555555555554,9732.392857142857,1839.4444444444443,8662.785714285714,674.4444444444443,9197.589285714286,0.015391121163822756,0.18000957599988818
126,0.4,0.4,-365.8333333333333,11182.448275862069,2214.366666666667,10112.423076923076,924.2666666666668,10647.435676392572,0.02109217500644864,0.20838508026993977
127,0.48,0.48,24.866666666666667,12887.466666666667,2587.733333333333,11534.833333333334,1306.3,12211.150000000001,0.0298103450060486,0.23898913788041887
128,0.54,0.54,74.72413793103448,15295.785714285714,2872.9310344827586,13892.535714285714,1473.8275862068965,14594.160714285714,0.03363339877842718,0.28562796191967343
129,0.6,0.6,549.7241379310345,17994.275862068964,3169.6428571428573,16412.5,1859.6834975369459,17203.387931034482,0.04243880170223646,0.33669415659133933
130,0.68,0.68,1087.7586206896551,22113.41379310345,3670.1785714285716,20177.37037037037,2378.968596059113,21145.392081736907,0.05428911781908998,0.4138446439326139
131,0.74,0.74,1552.9655172413793,28485.89285714286,4124.037037037037,27033.068965517243,2838.5012771392085,27759.48091133005,0.06477585728517904,0.5432915336398875
132,0.8,0.8,2276.6206896551726,34986.31034482759,4469.533333333334,33484.46666666667,3373.0770114942534,34235.38850574713,0.0769751124891794,0.6700340249681402
133,0.88,0.88,2753.0,44073.31034482759,5105.555555555556,42245.0,3929.277777777778,43159.1551724138,0.08966786050689392,0.8446845126218573
134,0.94,0.94,3993.5,55675.75862068965,5791.2,53553.206896551725,4892.35,54614.48275862069,0.11164559549134341,1.068881157816238
135,1.0,1.0,4957.566666666667,66338.06896551725,6560.4,63163.7,5758.983333333334,64750.88448275862,0.1314225522856545,1.2672645950241437
136,1.08,1.08,6516.827586206897,79507.68965517242,7840.793103448276,75991.58620689655,7178.810344827587,77749.6379310345,0.16382363401385677,1.5216682245040511
137,1.14,1.14,8278.166666666666,95977.6,9460.233333333334,92279.13333333333,8869.2,94128.36666666667,0.20239907519531983,1.8422226571419251
138,1.2,1.2,9653.068965517241,109533.03448275862,10961.379310344828,104859.55172413793,10307.224137931034,107196.29310344828,0.23521542341452656,2.0979800979244208
139,1.28,1.28,11876.1,126115.72413793103,12984.766666666666,121656.2,12430.433333333334,123885.96206896551,0.2836679983475109,2.424620062021049
140,1.34,1.34,14720.192307692309,146938.3,15734.1,141574.26666666666,15227.146153846155,144256.28333333333,0.34749022453010786,2.8232954953191767
141,1.4,1.4,17598.275862068964,163320.3103448276,18265.571428571428,157551.41379310345,17931.923645320196,160435.8620689655,0.4092144457545095,3.13995228630914
142,1.48,1.48,21341.172413793105,184590.0344827586,21908.10714285714,178216.6551724138,21624.639778325123,181403.3448275862,0.49348386467380717,3.550314998093477
143,1.54,1.54,27557.12,214973.3103448276,27470.133333333335,208356.62068965516,27513.626666666667,211664.9655172414,0.6278731557076876,4.1425768767441316
144,1.6,1.6,32970.55172413793,240698.72413793104,32564.241379310344,232812.24137931035,32767.396551724138,236755.4827586207,0.7477665131722452,4.633633090490668
145,1.68,1.68,40165.6,276275.56666666665,39683.13333333333,267165.0333333333,39924.36666666667,271720.3,0.9110917434596341,5.317943047264898
146,1.74,1.74,49370.03448275862,321280.8620689655,48631.275862068964,310953.3103448276,49000.6551724138,316117.0862068966,1.1182166701462721,6.1868497153713005
147,1.8,1.8,57310.6,362372.3793103448,56554.8,350363.6666666667,56932.7,356368.0229885058,1.2992294489212763,6.974616361454267
148,1.88,1.88,67304.4827586207,413188.3793103448,66238.41379310345,399779.7931034483,66771.44827586207,406484.0862068966,1.5237540455155612,7.95545721121238
149,1.94,1.94,80743.6551724138,481696.7931034483,78685.55172413793,466032.6551724138,79714.60344827586,473864.724137931,1.8191225834903582,9.274189727721518
150,2.0,2.0,92353.76666666666,541194.0,89813.63333333333,525056.3333333334,91083.7,533125.1666666667,2.0785704060533026,10.433998760478849
151,1.92,1.92,92834.10344827586,550255.7586206896,89643.27586206897,532011.9655172414,91238.6896551724,541133.8620689656,2.0821073386821456,10.59074003462111
152,1.86,1.86,63463.269230769234,407808.71428571426,61908.55172413793,393245.2068965517,62685.91047745358,400526.960591133,1.430520262076987,7.838868002566454
153,1.8,1.8,46194.36666666667,306777.86666666664,44976.7,296382.2,45585.53333333333,301580.0333333333,1.0402820760555733,5.902339433082167
154,1.72,1.72,32227.724137931036,230007.75862068965,31965.51724137931,221700.8620689655,32096.620689655174,225854.3103448276,0.7324591106842979,4.420282030430132
155,1.66,1.66,21623.633333333335,171216.13333333333,21670.233333333334,164831.9,21646.933333333334,168024.01666666666,0.4939926134805178,3.2884629937697754
156,1.6,1.6,15204.344827586207,138255.8620689655,16368.923076923076,133106.24137931035,15786.63395225464,135681.0517241379,0.36025798407786225,2.655466322030295
157,1.52,1.52,10024.038461538461,107814.03333333334,11015.533333333333,102962.7,10519.785897435897,105388.36666666667,0.2400661769825681,2.0625964706266107
158,1.46,1.46,5679.533333333334,80491.9,7019.066666666667,76730.36666666667,6349.3,78611.13333333333,0.14489384027168675,1.5385288841047722
159,1.4,1.4,3230.9655172413795,64681.75862068965,5018.6551724137935,61903.0,4124.810344827587,63292.379310344826,0.09413000035507056,1.238719626388978
160,1.32,1.32,1527.3666666666666,49115.96666666667,3140.8333333333335,46871.76666666667,2334.1,47993.86666666667,0.053265196569408285,0.9393065205336465
161,1.26,1.26,-369.26666666666665,34525.76666666667,1688.1333333333334,32887.6,659.4333333333334,33706.683333333334,0.015048560954723508,0.659686531624099
162,1.2,1.2,-1049.7241379310344,26240.03448275862,988.7857142857143,24248.44827586207,-30.469211822660043,25244.241379310344,-0.0006953209190047239,0.4940648082847704
163,1.12,1.12,-1747.9,18457.689655172413,454.8,16557.566666666666,-646.5500000000001,17507.62816091954,-0.014754557577632034,0.34264855975965436
164,1.06,1.06,-2532.103448275862,11846.931034482759,11.733333333333333,10276.066666666668,-1260.1850574712644,11061.498850574713,-0.028757981577497954,0.21648887074223921
165,1.0,1.0,-2581.7,8531.9,-194.86206896551724,7221.3,-1388.2810344827585,7876.6,-0.031681188550321586,0.15415598395146296
166,0.92,0.92,-3192.1785714285716,5968.551724137931,-489.0689655172414,4597.931034482759,-1840.6237684729065,5283.241379310345,-0.042003850236936896,0.10340035970858881
167,0.86,0.86,-3639.4,3707.9666666666667,-804.4,2593.3,-2221.9,3150.633333333333,-0.050704742837739715,0.0616622631046743
168,0.8,0.8,-3555.785714285714,2564.6,-808.2962962962963,931.0333333333333,-2182.041005291005,1747.8166666666666,-0.0497951429113297,0.03420719574648531
169,0.72,0.72,-3652.866666666667,519.8,-1166.8214285714287,-703.6206896551724,-2409.8440476190476,-91.91034482758624,-0.05499370930896152,-0.0017988128941694146
170,0.66,0.66,-3833.866666666667,-1247.6666666666667,-1346.2666666666667,-2000.4,-2590.0666666666666,-1624.0333333333333,-0.05910646935772764,-0.03178458427112894
171,0.6,0.6,-4365.620689655172,-2285.0,-1455.3846153846155,-2886.9310344827586,-2910.5026525198937,-2585.9655172413795,-0.06641896058534612,-0.050610930956872094
172,0.52,0.52,-4515.535714285715,-3672.4,-1644.1333333333334,-4522.0344827586205,-3079.834523809524,-4097.2172413793105,-0.07028318894304625,-0.0801882227493749
173,0.46,0.46,-4808.931034482759,-5689.3448275862065,-1893.7777777777778,-6057.133333333333,-3351.354406130268,-5873.23908045977,-0.07647939300641846,-0.11494743283021372
174,0.4,0.4,-4811.862068965517,-7651.518518518518,-2313.2413793103447,-7716.896551724138,-3562.551724137931,-7684.207535121328,-0.08129900941471715,-0.15039059663609605
175,0.32,0.32,-5219.033333333334,-10185.766666666666,-2823.8,-10147.5,-4021.416666666667,-10166.633333333333,-0.09177051079109493,-0.19897511171999868
176,0.26,0.26,-5920.56,-12802.6,-3534.8571428571427,-12872.533333333333,-4727.708571428571,-12837.566666666666,-0.10788840511547032,-0.2512489806569462
177,0.2,0.2,-6412.827586206897,-14522.724137931034,-3980.75,-14269.75,-5196.788793103448,-14396.237068965518,-0.11859302368979617,-0.28175432173335
178,0.12,0.12,-7526.7,-17244.566666666666,-4780.233333333334,-17550.206896551725,-6153.466666666667,-17397.386781609195,-0.14042483680360807,-0.34049098310224474
179,0.06,0.06,-7757.758620689655,-20256.233333333334,-5315.571428571428,-19582.033333333333,-6536.665024630542,-19919.13333333333,-0.14916959318166398,-0.38984505985582407
180,0.0,0.0,-8015.428571428572,-21894.206896551725,-5540.107142857143,-21668.689655172413,-6777.767857142857,-21781.44827586207,-0.15467166668631654,-0.4262931456279884
181,0.08,0.08,-7257.466666666666,-17786.066666666666,-4665.689655172414,-17772.766666666666,-5961.57816091954,-17779.416666666664,-0.13604585604955693,-0.3479678376879668
182,0.14,0.14,-4318.827586206897,-4513.0,-1831.2333333333333,-5106.206896551724,-3075.030459770115,-4809.603448275862,-0.07017355807230759,-0.09413060863638051
183,0.2,0.2,-2797.133333333333,2107.1,-346.0689655172414,847.9,-1571.6011494252873,1477.5,-0.035864634828347515,0.02891672374987768
