frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
376,1.08,1.08,4525.366666666667,53054.73333333333,6785.931034482759,49788.6,5655.648850574713,51421.666666666664,0.1290644135869972,1.0063933196333625
377,1.14,1.14,6289.923076923077,67740.44827586207,7980.5,63876.6,7135.211538461539,65808.52413793103,0.162828689927794,1.2879640696336438
378,1.2,1.2,7410.379310344828,80395.72413793103,9243.172413793103,75879.10344827586,8326.775862068966,78137.41379310345,0.19002071594297915,1.5292575358274478
379,1.28,1.28,9524.551724137931,96150.03333333334,10912.766666666666,90963.03333333334,10218.659195402299,93556.53333333334,0.2331943321703847,1.8310310858857686
380,1.34,1.34,12339.42857142857,117122.89655172414,13438.827586206897,111809.75862068965,12889.128078817734,114466.3275862069,0.29413561575189856,2.2402647536198628
381,1.4,1.4,14735.1,133729.33333333334,15734.533333333333,127505.46666666666,15234.816666666666,130617.4,0.3476652690325596,2.556363636363636
382,1.48,1.48,18318.241379310344,154469.60714285713,18865.172413793105,148106.27586206896,18591.706896551725,151287.94150246304,0.4242709919907679,2.9609147960164997
383,1.54,1.54,23382.51724137931,183269.5357142857,23781.76923076923,175854.3448275862,23582.14323607427,179561.94027093594,0.5381549612259278,3.51427615756798
384,1.6,1.6,28425.533333333333,207665.3,28355.8,199915.4,28390.666666666664,203790.34999999998,0.6478875972479959,3.9884597318720028
385,1.68,1.68,35182.03448275862,241254.5172413793,34828.48,232211.10344827586,35005.25724137931,236732.8103448276,0.798835486022352,4.633189359914426
386,1.74,1.74,44363.6,284095.1,43849.566666666666,273688.06666666665,44106.58333333333,278891.5833333333,1.0065317815239223,5.45829500603451
387,1.8,1.8,52387.58620689655,322416.46428571426,51737.75862068965,310267.8620689655,52062.6724137931,316342.1631773399,1.1880932608069061,6.1912547837819725
388,1.88,1.88,62582.31034482759,371198.3793103448,62087.56,358311.1724137931,62334.935172413796,364754.775862069,1.4225108500492452,7.138756744536041
389,1.94,1.94,77190.76666666666,444188.73333333334,75173.56666666667,429626.8333333333,76182.16666666666,436907.7833333333,1.7385108104123317,8.550891150471344
390,2.0,2.0,89516.6551724138,508649.6206896552,86923.44827586207,491565.0,88220.05172413794,500107.3103448276,2.013220683111081,9.787793528619778
391,1.92,1.92,90509.26666666666,524122.26666666666,87524.66666666667,506832.93333333335,89016.96666666667,515477.6,2.031406635325164,10.088611410118407
392,1.86,1.86,61578.93103448276,380238.7931034483,59566.8275862069,366345.1379310345,60572.879310344826,373291.9655172414,1.3822999542609835,7.305841384034473
393,1.8,1.8,44323.03571428572,288573.0689655172,43228.862068965514,277542.6551724138,43775.948891625616,283057.8620689655,0.9989865570133282,5.5398348579893435
394,1.72,1.72,30740.4,217470.03333333333,30458.2,208628.5,30599.300000000003,213049.26666666666,0.6982895888720685,4.169669569755683
395,1.66,1.66,20171.793103448275,161073.62068965516,20357.758620689656,154108.8275862069,20264.775862068964,157591.224137931,0.46245116735705566,3.084278777530698
396,1.6,1.6,14139.733333333334,129299.66666666667,14779.827586206897,122889.9,14459.780459770114,126094.78333333333,0.329978599263161,2.467849756988616
397,1.52,1.52,9151.103448275862,99937.3448275862,10124.793103448275,93746.23076923077,9637.948275862069,96841.78779840848,0.21994225159144115,1.895328071208699
398,1.46,1.46,5228.666666666667,74614.9,6713.482758620689,69741.5,5971.074712643678,72178.2,0.13626257156916524,1.4126274586554457
399,1.4,1.4,2752.3793103448274,58423.793103448275,4704.724137931034,54576.41379310345,3728.551724137931,56500.10344827586,0.08508720299276512,1.105785369376179
400,1.32,1.32,1155.2,43661.2,3162.3333333333335,40769.86666666667,2158.766666666667,42215.53333333333,0.04926401218777529,0.8262165247741136
