frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
38,1.46,1.46,-49.035714285714285,479.82142857142856,1880.8333333333333,225.66666666666666,915.8988095238095,352.7440476190476,0.020901216797469153,0.006903690138351064
39,1.4,1.4,-1105.6666666666667,127.16666666666667,840.7586206896551,-449.06666666666666,-132.4540229885058,-160.95,-0.0030226595136847974,-0.0031500146785399742
40,1.32,1.32,-1515.2068965517242,-77.21428571428571,147.06896551724137,-960.8666666666667,-684.0689655172414,-519.0404761904762,-0.015610757000688763,-0.01015834183756681
41,1.26,1.26,-1910.1724137931035,-110.76666666666667,-73.46153846153847,-364.6896551724138,-991.816976127321,-237.72816091954022,-0.022633703009424567,-0.00465266975084725
42,1.2,1.2,-1779.2758620689656,-100.06896551724138,-38.25,-442.0,-908.7629310344828,-271.0344827586207,-0.020738372887426998,-0.005304520652874463
43,1.12,1.12,-1809.0689655172414,-114.46428571428571,-62.62068965517241,-875.551724137931,-935.8448275862069,-495.00800492610836,-0.021356393770551096,-0.009687993050711583
44,1.06,1.06,-1993.0666666666666,-136.66666666666666,-153.21428571428572,-677.1,-1073.1404761904762,-406.8833333333333,-0.024489541326795823,-0.007963271031085885
45,1.0,1.0,-1931.9666666666667,-102.10714285714286,-187.16666666666666,-320.56666666666666,-1059.5666666666666,-211.33690476190475,-0.024179780976990146,-0.004136156272862408
46,0.92,0.92,-2327.8928571428573,-143.03333333333333,-343.96666666666664,-921.1111111111111,-1335.929761904762,-532.0722222222222,-0.03048650930584806,-0.010413391177653825
47,0.86,0.86,-2106.4827586206898,-123.85714285714286,-411.60714285714283,-556.8965517241379,-1259.0449507389162,-340.3768472906404,-0.028731963836523433,-0.006661646879159221
48,0.8,0.8,-2187.3333333333335,-184.6551724137931,-353.9655172413793,-675.7,-1270.6494252873563,-430.1775862068966,-0.028996783089300673,-0.008419171860395275
49,0.72,0.72,-2170.366666666667,-205.3448275862069,-494.32142857142856,-580.2666666666667,-1332.3440476190476,-392.80574712643676,-0.030404681716511565,-0.0076877531485749434
50,0.66,0.66,-2085.3928571428573,-76.96551724137932,-469.08,-637.8275862068965,-1277.2364285714286,-357.3965517241379,-0.02914710142387479,-0.00699474609500221
51,0.6,0.6,-2405.8333333333335,-63.81481481481482,-548.8,-604.9285714285714,-1477.3166666666666,-334.3716931216931,-0.03371302114102353,-0.0065441176851295255
52,0.52,0.52,-2216.0,-131.24137931034483,-588.6896551724138,-645.5862068965517,-1402.344827586207,-388.41379310344826,-0.032002130542595555,-0.007601796518317805
53,0.46,0.46,-2382.9655172413795,-125.6,-661.3846153846154,-633.7666666666667,-1522.1750663129974,-379.68333333333334,-0.034736709704046055,-0.007430929314675278
54,0.4,0.4,-2546.375,-198.96428571428572,-622.3214285714286,-551.4137931034483,-1584.3482142857142,-375.18903940886696,-0.03615552849848746,-0.007342969750638359
55,0.32,0.32,-2584.133333333333,-146.79310344827587,-620.1379310344828,-707.0,-1602.135632183908,-426.8965517241379,-0.03656144525904163,-0.008354957465977843
56,0.26,0.26,-2703.9333333333334,-172.25925925925927,-634.5,-937.2,-1669.2166666666667,-554.7296296296297,-0.038092264199019954,-0.010856828058119772
57,0.2,0.2,-2584.925925925926,-191.11111111111111,-771.3928571428571,-458.17241379310343,-1678.1593915343915,-324.6417624521073,-0.038296341144286004,-0.006353689450085278
58,0.12,0.12,-2675.2,-286.8666666666667,-778.2758620689655,-1053.6333333333334,-1726.7379310344827,-670.25,-0.039404924947690795,-0.013117721890595948
59,0.06,0.06,-2454.4666666666667,-268.4642857142857,-839.1724137931035,-1084.1,-1646.8195402298852,-676.2821428571428,-0.03758115184640222,-0.01323577929067703
60,0.0,0.0,-2664.035714285714,-208.07407407407408,-862.0357142857143,-711.6551724137931,-1763.0357142857142,-459.8646232439336,-0.04023325645015882,-0.009000188340227686
61,0.08,0.08,-2607.5666666666666,-16.0,-742.8461538461538,-943.8666666666667,-1675.2064102564102,-479.93333333333334,-0.038228952802639354,-0.009392960824607758
62,0.14,0.14,-1971.0333333333333,104.96551724137932,-375.7931034482759,-120.4,-1173.4132183908046,-7.7172413793103445,-0.026777809748823194,-0.0001510371147726851
63,0.2,0.2,-1891.344827586207,172.76666666666668,-66.34615384615384,-333.26666666666665,-978.8454907161804,-80.24999999999999,-0.022337687962844893,-0.00157060377727762
64,0.28,0.28,-1754.7586206896551,417.17241379310343,127.23076923076923,-241.03571428571428,-813.7639257294429,88.06834975369458,-0.018570453478887854,0.001723619723137187
65,0.34,0.34,-1390.1333333333334,450.2692307692308,267.73333333333335,239.79310344827587,-561.2,345.0311671087533,-0.012806832746991103,0.006752738371831947
66,0.4,0.4,-1554.1538461538462,517.1851851851852,415.03333333333336,15.1,-569.5602564102564,266.1425925925926,-0.012997617503883679,0.005208779579070215
67,0.48,0.48,-1074.0,639.1538461538462,521.7241379310345,480.1034482758621,-276.13793103448273,559.6286472148541,-0.006301589981929408,0.010952708625400806
68,0.54,0.54,-1300.2758620689656,671.1071428571429,495.56,117.67857142857143,-402.3579310344828,394.39285714285717,-0.009181986327840345,0.007718815092335006
69,0.6,0.6,-1264.1333333333334,827.5172413793103,561.0344827586207,152.5,-351.54942528735637,490.0086206896552,-0.008022513706265177,0.009590148168894318
70,0.68,0.68,-1230.6896551724137,877.0333333333333,625.2333333333333,215.96666666666667,-302.7281609195402,546.5,-0.006908390813793228,0.010695762794794011
71,0.74,0.74,-1119.5172413793102,850.8275862068965,754.1724137931035,427.96,-182.67241379310337,639.3937931034483,-0.004168665450708171,0.012513823135403626
72,0.8,0.8,-946.8275862068965,919.5666666666667,784.6333333333333,372.43333333333334,-81.0971264367816,646.0,-0.0018506723708792807,0.012643115764751932
73,0.88,0.88,-945.84,986.8620689655172,924.1481481481482,231.8,-10.84592592592594,609.3310344827586,-0.00024750883699142573,0.011925453263191282
74,0.94,0.94,-665.3333333333334,1050.2857142857142,1129.5,894.5333333333333,232.08333333333331,972.4095238095238,0.005296244535574099,0.01903140275583763
75,1.0,1.0,-594.3214285714286,1147.4827586206898,1316.6896551724137,551.5172413793103,361.1841133004926,849.5,0.008242381557216131,0.01662589294451512
76,1.08,1.08,-321.18518518518516,1191.75,1643.7666666666667,919.0,661.2907407407407,1055.375,0.01509094781504013,0.02065515216753107
77,1.14,1.14,421.44827586206895,1585.6896551724137,2362.310344827586,1295.4666666666667,1391.8793103448274,1440.57816091954,0.0317633028003983,0.02819411216204208
78,1.2,1.2,1258.5172413793102,2074.2758620689656,3421.793103448276,1341.8275862068965,2340.155172413793,1708.0517241379312,0.05340337828779325,0.03342894068182662
79,1.28,1.28,3269.9,3088.366666666667,5344.766666666666,2806.5714285714284,4307.333333333333,2947.4690476190476,0.09829525585448978,0.05768605631899496
80,1.34,1.34,6701.766666666666,5133.0,9078.5,4635.0,7890.133333333333,4884.0,0.18005633989925052,0.09558665231431647
81,1.4,1.4,11803.466666666667,8570.2,14469.766666666666,8604.866666666667,13136.616666666667,8587.533333333333,0.29978341502376293,0.1680699350882343
82,1.48,1.48,19963.714285714286,14924.172413793103,23264.689655172413,14804.551724137931,21614.201970443348,14864.362068965518,0.493245669271478,0.2909161771008028
83,1.54,1.54,34243.8,27201.566666666666,38568.933333333334,27688.6,36406.36666666667,27445.083333333332,0.8308094241369066,0.5371383370845157
84,1.6,1.6,49562.862068965514,41628.06896551724,54713.862068965514,42216.31034482759,52138.362068965514,41922.18965517241,1.1898205322867181,0.8204753822325553
85,1.68,1.68,68672.92857142857,61097.24137931035,74128.65384615384,59086.37037037037,71400.7912087912,60091.80587484036,1.6293977031607654,1.1760799662362336
86,1.74,1.74,93085.33333333333,87448.36666666667,101248.23333333334,86949.1,97166.78333333333,87198.73333333334,2.217389063993447,1.7066001239521154
87,1.8,1.8,113865.03333333334,109622.26666666666,123502.73333333334,109413.56666666667,118683.88333333333,109517.91666666666,2.7084188232598088,2.143417490295854
88,1.88,1.88,138605.89655172414,137179.75,150013.93103448275,136280.2068965517,144309.91379310345,136729.97844827586,3.2932161968656097,2.675995272497815
89,1.94,1.94,167572.89655172414,168165.4827586207,180596.27586206896,167548.75862068965,174084.58620689655,167857.1206896552,3.9726874187114722,3.2851966080762343
90,2.0,2.0,186104.75862068965,188441.58620689655,200623.55172413794,187641.93103448275,193364.1551724138,188041.75862068965,4.412655728004879,3.680237961066438
91,1.92,1.92,177341.63333333333,180019.7,190112.1724137931,178859.6,183726.90287356323,179439.65000000002,4.192729358917326,3.5118827673940705
92,1.86,1.86,102935.83333333333,100991.21428571429,111737.4,99740.96666666666,107336.61666666667,100366.09047619047,2.449469168349782,1.9643035615263815
93,1.8,1.8,60957.724137931036,56855.32142857143,66790.31034482758,56757.137931034486,63874.017241379304,56806.22967980296,1.4576333850477026,1.1117766842118202
94,1.72,1.72,31382.5,27679.866666666665,35743.444444444445,27730.333333333332,33562.97222222222,27705.1,0.7659219026049683,0.5422272237988062
95,1.66,1.66,11699.107142857143,9061.551724137931,14359.379310344828,8906.172413793103,13029.243226600986,8983.862068965518,0.297333105529126,0.17582663800695797
96,1.6,1.6,3968.9666666666667,3330.9333333333334,6433.571428571428,2773.366666666667,5201.269047619047,3052.15,0.11869526508367576,0.05973480771112633
97,1.52,1.52,182.4,830.3666666666667,2110.214285714286,382.81481481481484,1146.307142857143,606.5907407407408,0.026159237090614157,0.011871821914878967
98,1.46,1.46,-1150.8333333333333,-20.0,590.0,-444.8666666666667,-280.41666666666663,-232.43333333333334,-0.006399232625567987,-0.004549042633003882
99,1.4,1.4,-1661.1785714285713,-129.57142857142858,97.41379310344827,-451.2068965517241,-781.8823891625615,-290.38916256157637,-0.01784290268321941,-0.00568331857445105
100,1.32,1.32,-1518.7666666666667,-220.96296296296296,-102.75862068965517,-530.1666666666666,-810.7626436781609,-375.5648148148148,-0.018501962892185583,-0.00735032419639524
101,1.26,1.26,-1628.2083333333333,-40.46666666666667,-82.93333333333334,-415.06666666666666,-855.5708333333333,-227.76666666666665,-0.019524505640954738,-0.004457709495384415
102,1.2,1.2,-1373.5862068965516,-205.89285714285714,-112.6896551724138,-512.8620689655172,-743.1379310344827,-359.37746305418716,-0.01695873697559449,-0.007033515276527785
103,1.12,1.12,-1323.9,-114.96666666666667,-32.58064516129032,-791.3548387096774,-678.2403225806452,-453.16075268817207,-0.015477744785380639,-0.008868984297645016
104,1.06,1.06,-1393.3333333333333,-211.5,-121.28571428571429,-498.16,-757.3095238095237,-354.83000000000004,-0.017282139004155463,-0.006944515118896174
105,1.0,1.0,-1393.448275862069,-233.6206896551724,-181.14814814814815,-672.6,-787.2982120051086,-453.11034482758623,-0.017966494161002437,-0.008867997745916161
106,0.92,0.92,-1532.75,-21.033333333333335,-213.3846153846154,-397.1333333333333,-873.0673076923077,-209.08333333333334,-0.01992378294098575,-0.004092050755129335
107,0.86,0.86,-1273.2413793103449,-21.379310344827587,-268.0344827586207,-868.2666666666667,-770.6379310344828,-444.8229885057471,-0.017586299164728945,-0.008705802691178141
108,0.8,0.8,-1421.5862068965516,12.172413793103448,-283.1111111111111,-406.13793103448273,-852.3486590038314,-196.98275862068965,-0.019450974194554917,-0.0038552257289497928
109,0.72,0.72,-1409.1379310344828,19.689655172413794,-366.10714285714283,-842.2,-887.6225369458128,-411.2551724137931,-0.020255939724028785,-0.0080488339840257
110,0.66,0.66,-1399.8333333333333,109.6,-457.58620689655174,-600.7333333333333,-928.7097701149426,-245.56666666666666,-0.021193568596505032,-0.004806080177447239
111,0.6,0.6,-1650.5666666666666,102.43333333333334,-516.5862068965517,-1023.4615384615385,-1083.5764367816091,-460.5141025641026,-0.024727694573133722,-0.009012899551112685
112,0.52,0.52,-1693.8333333333333,50.93333333333333,-672.0344827586207,-598.0689655172414,-1182.933908045977,-273.56781609195406,-0.02699507610671664,-0.005354101499010746
113,0.46,0.46,-1853.52,54.0,-719.3103448275862,-177.3,-1286.415172413793,-61.650000000000006,-0.029356564426755466,-0.0012065759859086018
114,0.4,0.4,-1767.4615384615386,25.517241379310345,-744.5862068965517,-490.3448275862069,-1256.023872679045,-232.41379310344828,-0.02866302149613075,-0.004548660203609909
115,0.32,0.32,-1794.3666666666666,-87.64285714285714,-717.0,-676.7333333333333,-1255.6833333333334,-382.18809523809523,-0.02865525023732052,-0.007479950978336339
116,0.26,0.26,-1960.7586206896551,-43.76923076923077,-836.3103448275862,-809.5666666666667,-1398.5344827586207,-426.6679487179487,-0.03191517678472802,-0.008350483388158308
117,0.2,0.2,-1755.655172413793,-43.92857142857143,-863.3333333333334,-487.86206896551727,-1309.4942528735633,-265.8953201970443,-0.029883239272447962,-0.005203940115413335
118,0.12,0.12,-1915.3103448275863,-124.46666666666667,-884.3076923076923,-713.6666666666666,-1399.8090185676392,-419.06666666666666,-0.03194426225681667,-0.008201715758228137
119,0.06,0.06,-1796.1333333333334,23.586206896551722,-848.0,-544.4333333333333,-1322.0666666666666,-260.42356321839077,-0.030170147327819023,-0.005096850244023696
120,0.0,0.0,-2055.233333333333,37.6,-864.2758620689655,-695.9,-1459.7545977011494,-329.15,-0.033312246942996976,-0.0064419219101673345
121,0.08,0.08,-2028.3333333333333,61.607142857142854,-700.2857142857143,-515.8571428571429,-1364.3095238095239,-227.12500000000003,-0.031134148051595947,-0.004445151188961738
122,0.14,0.14,-1607.9,314.73333333333335,-305.1333333333333,-380.2,-956.5166666666667,-32.73333333333332,-0.021828134300979043,-0.0006406367224451184
123,0.2,0.2,-1579.642857142857,346.67857142857144,-90.8,-260.22222222222223,-835.2214285714285,43.22817460317461,-0.01906012320459241,0.000846035318586449
124,0.28,0.28,-1315.655172413793,235.6153846153846,98.4074074074074,73.20689655172414,-608.6238825031928,154.41114058355438,-0.013889066765935057,0.0030220401327635655
125,0.34,0.34,-1151.2,483.3666666666667,154.03333333333333,160.43333333333334,-498.58333333333337,321.9,-0.011377892659367986,0.0063000293570799485
126,0.4,0.4,-1199.8620689655172,611.1724137931035,312.2068965517241,-136.06666666666666,-443.8275862068965,237.5528735632184,-0.010128342239936739,0.004649239134224844
127,0.48,0.48,-1017.4827586206897,881.2,476.43333333333334,-405.0344827586207,-270.5247126436782,238.08275862068967,-0.006173493850241296,0.0046596097195555275
128,0.54,0.54,-1146.0,982.5925925925926,539.3571428571429,62.37931034482759,-303.32142857142856,522.4859514687101,-0.006921929444570017,0.010225774566370685
129,0.6,0.6,-1299.9666666666667,961.2333333333333,620.5,120.03333333333333,-339.73333333333335,540.6333333333333,-0.00775286525049497,0.010580943993215252
130,0.68,0.68,-1182.851851851852,777.5333333333333,483.2758620689655,596.8928571428571,-349.7879948914432,687.2130952380952,-0.007982317083891823,0.01344971318598875
131,0.74,0.74,-1250.0666666666666,1025.8,653.0,2.433333333333333,-298.5333333333333,514.1166666666667,-0.006812662988955351,0.010061976057670353
132,0.8,0.8,-1078.1666666666667,1203.7333333333333,730.4642857142857,478.8666666666667,-173.85119047619054,841.3,-0.003967361224686145,0.016465407574126626
133,0.88,0.88,-1358.2413793103449,842.3928571428571,797.92,672.2758620689655,-280.16068965517246,757.3343596059112,-0.006393391116706119,0.014822083562108058
134,0.94,0.94,-1092.1,1149.0344827586207,816.3793103448276,696.3333333333334,-137.86034482758618,922.683908045977,-0.0031460341743574766,0.01805820350417804
135,1.0,1.0,-1238.2,1024.7931034482758,948.0689655172414,611.4666666666667,-145.06551724137933,818.1298850574713,-0.003310459402469884,0.0160119362962613
136,1.08,1.08,-948.1538461538462,1317.5,1078.2758620689656,771.7857142857143,65.0610079575597,1044.642857142857,0.0014847210393141913,0.020445109250276094
137,1.14,1.14,-828.6666666666666,1255.0,1326.142857142857,727.6666666666666,248.73809523809524,991.3333333333333,0.005676313584318299,0.01940176794859249
138,1.2,1.2,-534.551724137931,1506.3793103448277,1640.7037037037037,833.8333333333334,553.0759897828864,1170.1063218390805,0.012621439232940103,0.022900603226129378
139,1.28,1.28,548.0666666666667,1980.2068965517242,2379.4333333333334,1506.5,1463.75,1743.353448275862,0.033403423794383866,0.0341198443737325
140,1.34,1.34,1947.7037037037037,2731.5172413793102,3927.344827586207,1740.6538461538462,2937.5242656449554,2236.085543766578,0.06703560577395368,0.04376329472094292
141,1.4,1.4,4016.3,3889.689655172414,6110.433333333333,3123.1,5063.366666666667,3506.3948275862067,0.11554827162631832,0.06862500885773963
142,1.48,1.48,7791.7037037037035,6266.740740740741,10040.48275862069,5885.931034482759,8916.093231162196,6076.33588761175,0.20346919951545567,0.11892231896686074
143,1.54,1.54,15131.5,11562.066666666668,18142.5,11589.766666666666,16637.0,11575.916666666668,0.3796637142047237,0.2265567407117461
144,1.6,1.6,25632.344827586207,20133.896551724138,29175.310344827587,20362.0,27403.8275862069,20247.94827586207,0.6253674920241137,0.39628042422667714
145,1.68,1.68,41821.433333333334,35208.26666666667,46063.96296296296,35562.2,43942.69814814815,35385.23333333334,1.0027918489573218,0.6925380826564896
146,1.74,1.74,65815.03333333334,59112.28571428572,72054.76666666666,59791.833333333336,68934.9,59452.05952380953,1.5731249727914411,1.1635592430533228
147,1.8,1.8,86970.44827586207,82832.29629629629,94622.55172413793,82581.96551724138,90796.5,82707.13090676884,2.0720163747544147,1.6186932362612554
148,1.88,1.88,111978.96551724138,109624.13793103448,122906.26923076923,109445.10344827586,117442.6173740053,109534.62068965516,2.6800925838876646,2.1437444111880843
149,1.94,1.94,144103.1,143980.5172413793,155176.66666666666,143564.23333333334,149639.88333333333,143772.37528735632,3.4148484642360324,2.8138247438566655
150,2.0,2.0,167589.6551724138,170149.10344827586,180337.0,169331.93103448275,173963.3275862069,169740.5172413793,3.9699202432405114,3.322057290172802
151,1.92,1.92,164582.93103448275,167431.62068965516,176573.58620689655,166432.41379310345,170578.25862068965,166932.0172413793,3.8926714690451987,3.2670910508147433
152,1.86,1.86,95304.43333333333,92509.5,102827.13333333333,91920.46666666666,99065.78333333333,92214.98333333334,2.2607250857085863,1.804775092148612
153,1.8,1.8,54525.51724137931,50574.10344827586,59464.58620689655,50064.34482758621,56995.05172413793,50319.224137931036,1.3006523429029602,0.9848169906630989
154,1.72,1.72,26633.333333333332,22432.2,29913.766666666666,23283.89285714286,28273.55,22858.04642857143,0.6452149430037246,0.44736366432276015
155,1.66,1.66,8953.033333333333,6233.733333333334,10741.6,5972.633333333333,9847.316666666666,6103.183333333333,0.2247201310703099,0.11944776070717944
156,1.6,1.6,2942.2413793103447,2140.2413793103447,4459.724137931034,1684.7931034482758,3700.9827586206893,1912.5172413793102,0.08445806697995885,0.037430614372821414
157,1.52,1.52,266.7,457.3333333333333,1473.8333333333333,285.4,870.2666666666667,371.3666666666667,0.019859871071420985,0.007268160615846299
158,1.46,1.46,-848.4666666666667,77.43333333333334,283.2413793103448,339.8666666666667,-282.6126436781609,208.65,-0.006449345794317888,0.004083569820921813
159,1.4,1.4,-1203.3793103448277,83.57692307692308,33.7,-540.3793103448276,-584.8396551724138,-228.40119363395223,-0.013346300156095961,-0.004470128067990063
160,1.32,1.32,-1102.962962962963,-15.517241379310345,-156.71428571428572,-282.41379310344826,-629.8386243386244,-148.9655172413793,-0.014373196577868357,-0.0029154617328775675
161,1.26,1.26,-1312.7142857142858,-1.2333333333333334,-66.53333333333333,-341.6333333333333,-689.6238095238095,-171.43333333333334,-0.015737521003054665,-0.003355188048406563
162,1.2,1.2,-1070.8636363636363,-9.25925925925926,-35.833333333333336,-720.5357142857143,-553.3484848484848,-364.8974867724868,-0.012627657691118111,-0.0071415497949405375
163,1.12,1.12,-1120.2413793103449,59.2,-62.733333333333334,-248.8,-591.4873563218391,-94.80000000000001,-0.013498003642861233,-0.00185536745278403
164,1.06,1.06,-1203.4642857142858,17.310344827586206,-140.0,-722.4333333333333,-671.7321428571429,-352.56149425287356,-0.015329225239396583,-0.006900117315840563
165,1.0,1.0,-1038.551724137931,91.77777777777777,-162.39285714285714,-662.0,-600.472290640394,-285.1111111111111,-0.0137030438265042,-0.005580019788846484
166,0.92,0.92,-1222.5714285714287,38.44827586206897,-260.3448275862069,-546.9666666666667,-741.4581280788178,-254.25919540229887,-0.01692040312758825,-0.004976205018148524
167,0.86,0.86,-1163.6206896551723,39.172413793103445,-299.17241379310343,-407.06666666666666,-731.3965517241379,-183.94712643678162,-0.016690793495468745,-0.0036001003314763014
168,0.8,0.8,-1376.2413793103449,91.6896551724138,-468.67857142857144,-448.1666666666667,-922.4599753694581,-178.23850574712645,-0.021050945510246225,-0.0034883747088193845
169,0.72,0.72,-1328.2083333333333,97.58620689655173,-490.0,-576.1428571428571,-909.1041666666666,-239.27832512315268,-0.02074616003580314,-0.0046830086138203875
170,0.66,0.66,-1319.7666666666667,78.42857142857143,-539.8148148148148,-738.9333333333333,-929.7907407407407,-330.2523809523809,-0.02121823682531652,-0.006463497034002954
171,0.6,0.6,-1395.6666666666667,88.3,-539.1111111111111,-614.1538461538462,-967.3888888888889,-262.9269230769231,-0.022076243231107552,-0.005145844467695922
172,0.52,0.52,-1237.5,102.7,-573.7142857142857,-340.26666666666665,-905.6071428571429,-118.78333333333333,-0.020666356402444595,-0.0023247545421926476
173,0.46,0.46,-1403.68,83.11538461538461,-656.1724137931035,-694.7241379310345,-1029.9262068965518,-305.80437665782495,-0.023503372547161602,-0.005985015689555239
174,0.4,0.4,-1284.7142857142858,-26.20689655172414,-697.3103448275862,-353.43333333333334,-991.0123152709359,-189.82011494252873,-0.022615340292022973,-0.0037150428602119334
175,0.32,0.32,-1400.448275862069,89.92592592592592,-684.9333333333333,-774.9333333333333,-1042.6908045977011,-342.50370370370365,-0.023794666324498108,-0.00670327240833161
176,0.26,0.26,-1578.5862068965516,9.724137931034482,-732.551724137931,-882.0,-1155.5689655172414,-436.13793103448273,-0.026370595988939483,-0.008535824073480433
177,0.2,0.2,-1496.8620689655172,-60.7037037037037,-746.0,-490.3103448275862,-1121.4310344827586,-275.507024265645,-0.025591553271393265,-0.005392054491939426
178,0.12,0.12,-1820.6296296296296,36.666666666666664,-827.8275862068965,-562.0357142857143,-1324.2286079182632,-262.68452380952385,-0.030219483785442005,-0.0051411003779141574
