frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
89,1.94,1.94,297330.8275862069,219176.24137931035,321113.1034482759,216521.6896551724,309221.9655172414,217848.9655172414,7.056582313034855,4.153459781072286
90,2.0,2.0,333822.8846153846,249340.7931034483,358534.724137931,245610.3103448276,346178.8043766578,247475.55172413794,7.899953756602295,4.718313664902535
91,1.92,1.92,342265.4666666667,261323.9,369411.86666666664,256957.53333333333,355838.6666666666,259140.71666666667,8.12039609570976,4.940719097553226
92,1.86,1.86,277125.8275862069,208135.0344827586,299478.7931034483,201741.07407407407,288302.3103448276,204938.05427841633,6.579186509546203,3.9073032274245247
93,1.8,1.8,228313.89655172414,168748.10344827586,247251.7931034483,166340.9655172414,237782.8448275862,167544.5344827586,5.426309914131566,3.1943667203576473
94,1.72,1.72,184226.16666666666,133763.06666666668,200138.0,132489.7,192182.0833333333,133126.38333333336,4.385680324694059,2.538157928185574
95,1.66,1.66,141846.93103448275,101312.27586206897,154297.37931034484,100854.72413793103,148072.1551724138,101083.5,3.379072212722054,1.9272354623450905
96,1.6,1.6,112905.5172413793,80040.20689655172,124295.88888888889,80003.37931034483,118600.70306513409,80021.79310344828,2.706520612670576,1.5256776568817594
97,1.52,1.52,86777.80769230769,61289.53333333333,95371.83333333333,61915.0,91074.8205128205,61602.26666666666,2.0783677722201115,1.1744950746742928
98,1.46,1.46,62515.51724137931,44503.793103448275,69532.24137931035,45790.68965517241,66023.87931034483,45147.24137931035,1.5066941903690527,0.8607672331613031
99,1.4,1.4,46787.89655172414,33730.6,52598.46666666667,34524.4,49693.1816091954,34127.5,1.1340204303899137,0.6506673021925643
100,1.32,1.32,33712.0,24901.344827586207,38493.0,26311.41379310345,36102.5,25606.379310344826,0.8238750521173311,0.48820551592649813
101,1.26,1.26,22213.2,17286.066666666666,26490.03846153846,18431.724137931036,24351.619230769233,17858.89540229885,0.5557147444883708,0.3404937159637531
102,1.2,1.2,15607.51724137931,12641.068965517241,18956.379310344826,14060.0,17281.94827586207,13350.53448275862,0.39438171972757796,0.25453831235002133
103,1.12,1.12,10272.766666666666,9132.7,13330.433333333332,10084.4,11801.599999999999,9608.55,0.26931774295596966,0.18319447092469016
104,1.06,1.06,6056.241379310345,6108.535714285715,8747.857142857143,6688.172413793103,7402.049261083745,6398.354064039409,0.16891804503151922,0.12198959130675709
105,1.0,1.0,3714.7,4292.6551724137935,6103.333333333333,5058.2,4909.016666666666,4675.427586206897,0.11202593621203094,0.08914065941290557
106,0.92,0.92,1594.0666666666666,2936.4,4043.8,3444.740740740741,2818.9333333333334,3190.5703703703703,0.06432930813420905,0.06083070296225682
107,0.86,0.86,122.5,1432.107142857143,2282.8,1948.5,1202.65,1690.3035714285716,0.027445006064092746,0.032226950837532346
108,0.8,0.8,-740.3448275862069,650.3928571428571,1306.8620689655172,1119.7142857142858,283.2586206896552,885.0535714285714,0.006464087276043847,0.016874233964319762
109,0.72,0.72,-1402.6,-71.24137931034483,537.6666666666666,1097.2333333333333,-432.46666666666664,512.9959770114942,-0.009869081020400483,0.009780666863898842
110,0.66,0.66,-2008.0,-723.8275862068965,-155.53333333333333,284.1666666666667,-1081.7666666666667,-219.8304597701149,-0.024686394816945963,-0.004191238508486462
111,0.6,0.6,-2491.0689655172414,-1142.7,-574.6206896551724,-230.16,-1532.844827586207,-686.4300000000001,-0.03498019838557905,-0.013087321258341278
112,0.52,0.52,-2628.633333333333,-1474.1,-889.8214285714286,-812.4333333333333,-1759.2273809523808,-1143.2666666666667,-0.04014634859548172,-0.021797267238639974
113,0.46,0.46,-3040.185185185185,-1647.4285714285713,-1124.2692307692307,-586.0,-2082.227207977208,-1116.7142857142858,-0.047517347815036276,-0.021291025466430614
114,0.4,0.4,-2995.6785714285716,-2017.3103448275863,-1340.2666666666667,-1038.3666666666666,-2167.972619047619,-1527.8385057471264,-0.049474096101566487,-0.02912942813626552
115,0.32,0.32,-3076.9,-2249.366666666667,-1485.9285714285713,-1511.7,-2281.4142857142856,-1880.5333333333333,-0.05206288521692628,-0.03585382904353352
116,0.26,0.26,-3323.703703703704,-2356.551724137931,-1657.1379310344828,-1656.2758620689656,-2490.420817369093,-2006.4137931034484,-0.05683250690960593,-0.03825383780940798
117,0.2,0.2,-3255.964285714286,-2493.766666666667,-1756.1379310344828,-1852.2333333333333,-2506.051108374384,-2173.0,-0.05718919707833644,-0.04142993326978074
118,0.12,0.12,-3411.48,-2558.3333333333335,-1775.2333333333333,-1888.2333333333333,-2593.3566666666666,-2223.2833333333333,-0.05918154861599136,-0.04238862408643152
119,0.06,0.06,-3411.0714285714284,-2739.5862068965516,-1849.551724137931,-1891.8620689655172,-2630.31157635468,-2315.7241379310344,-0.06002487603501229,-0.0441510798461589
120,0.0,0.0,-3554.9666666666667,-2820.2413793103447,-1821.9655172413793,-1886.4,-2688.466091954023,-2353.3206896551724,-0.061351987857469654,-0.044867887314683934
121,0.08,0.08,-3562.5,-2755.92,-1802.1538461538462,-2092.0333333333333,-2682.326923076923,-2423.9766666666665,-0.06121188930256133,-0.04621499841118525
122,0.14,0.14,-3291.5185185185187,-2559.3928571428573,-1769.6785714285713,-1852.2758620689656,-2530.598544973545,-2205.8343596059112,-0.05774938046196584,-0.04205594584567991
123,0.2,0.2,-3308.8275862068967,-2508.75,-1620.2592592592594,-1657.1379310344828,-2464.543422733078,-2082.9439655172414,-0.056241973294083245,-0.03971294500509517
124,0.28,0.28,-3095.866666666667,-2368.9,-1525.5714285714287,-1536.0333333333333,-2310.7190476190476,-1952.4666666666667,-0.052731632872672324,-0.037225293930727675
125,0.34,0.34,-2975.633333333333,-2180.8275862068967,-1307.7333333333333,-1504.6666666666667,-2141.6833333333334,-1842.7471264367819,-0.04887416294907055,-0.03513340565179756
126,0.4,0.4,-2838.1071428571427,-1939.037037037037,-1112.1724137931035,-678.1379310344828,-1975.1397783251232,-1308.5874840357599,-0.04507356520480922,-0.024949237064552144
127,0.48,0.48,-2422.6206896551726,-1633.6,-815.1666666666666,-406.96666666666664,-1618.8936781609195,-1020.2833333333333,-0.036943871296094326,-0.019452494439148395
128,0.54,0.54,-2196.8275862068967,-1319.2692307692307,-383.9655172413793,-628.0,-1290.3965517241381,-973.6346153846154,-0.029447421267329098,-0.01856310038864853
129,0.6,0.6,-1627.7586206896551,-917.7241379310345,53.535714285714285,-142.25,-787.1114532019704,-529.9870689655172,-0.01796223224233562,-0.010104615232898326
130,0.68,0.68,-1079.8,-375.89285714285717,545.7241379310345,290.0689655172414,-267.0379310344827,-42.911945812807886,-0.006093923948434007,-0.0008181495865168329
131,0.74,0.74,-443.6,415.7931034482759,1411.8333333333333,1383.7931034482758,484.1166666666666,899.7931034482758,0.011047756913811192,0.01715525459386608
132,0.8,0.8,492.85714285714283,1043.5714285714287,2294.4137931034484,1912.1724137931035,1393.6354679802955,1477.871921182266,0.031803379096041196,0.028176776380977427
133,0.88,0.88,1516.6666666666667,2019.607142857143,3508.8,2707.4333333333334,2512.7333333333336,2363.5202380952383,0.05734168841373743,0.04506234963003314
134,0.94,0.94,3295.964285714286,3305.266666666667,5309.933333333333,4018.133333333333,4302.948809523809,3661.7,0.09819519907775463,0.06981315538608197
135,1.0,1.0,4886.892857142857,4660.071428571428,7249.689655172414,5221.6551724137935,6068.291256157636,4940.8633004926105,0.13848109618253632,0.094201397530841
136,1.08,1.08,7262.933333333333,6435.1,9868.4,7221.133333333333,8565.666666666666,6828.116666666667,0.1954723099901582,0.13018334922148078
137,1.14,1.14,11312.833333333334,9228.88,14097.035714285714,10440.2,12704.934523809523,9834.54,0.28993223718442906,0.18750314585319353
138,1.2,1.2,15416.51724137931,12336.931034482759,18789.08,13342.103448275862,17102.798620689657,12839.517241379312,0.3902934451900259,0.24479537161829001
139,1.28,1.28,21809.733333333334,16413.833333333332,25268.866666666665,18080.2,23539.3,17247.016666666666,0.5371772595888233,0.3288277724817286
140,1.34,1.34,31097.26923076923,22786.310344827587,35310.275862068964,24281.58620689655,33203.772546419095,23533.94827586207,0.7577248067910267,0.4486930081193912
141,1.4,1.4,40629.13333333333,29359.233333333334,45758.1,30718.2,43193.61666666667,30038.716666666667,0.9856974775261,0.5727114712424531
142,1.48,1.48,53640.724137931036,38388.34482758621,59781.75862068965,39428.75862068965,56711.24137931035,38908.55172413793,1.294175665037542,0.7418217678577298
143,1.54,1.54,72556.26666666666,51743.666666666664,80269.1,52918.7,76412.68333333333,52331.183333333334,1.7437713029201614,0.9977346679377185
144,1.6,1.6,91184.20689655172,64933.724137931036,99950.0,65670.75862068965,95567.10344827586,65302.24137931035,2.180883659972319,1.2450379671937148
145,1.68,1.68,114397.06666666667,82231.8,125107.0,82569.76666666666,119752.03333333333,82400.78333333333,2.732794479707953,1.5710349539243722
146,1.74,1.74,146048.5172413793,106061.96551724138,158984.1379310345,105867.13793103448,152516.3275862069,105964.55172413793,3.4804901970453614,2.020296505703297
147,1.8,1.8,174084.41379310345,128147.24137931035,189286.6896551724,127549.44827586207,181685.5517241379,127848.3448275862,4.1461448208763985,2.4375280234048846
148,1.88,1.88,208875.3,155881.7,226686.36666666667,154687.96666666667,217780.8333333333,155284.83333333334,4.96985514611608,2.960625993009215
149,1.94,1.94,253082.1379310345,193008.92,273795.4137931034,189564.3103448276,263438.775862069,191286.61517241382,6.011789632105478,3.6470279346504064
150,2.0,2.0,288885.5172413793,222480.55172413794,312559.4137931034,219428.62068965516,300722.4655172414,220954.58620689655,6.862619955705826,4.2126708523717165
151,1.92,1.92,302358.8,236126.1,327853.6551724138,232507.2,315106.22758620686,234316.65000000002,7.190863781596338,4.467428979980935
152,1.86,1.86,242272.6896551724,186219.0,259911.62962962964,183810.73076923078,251092.15964240103,185014.86538461538,5.730034377443014,3.5274521522328954
153,1.8,1.8,197450.8620689655,149468.0344827586,213962.55172413794,147436.24137931035,205706.7068965517,148452.1379310345,4.694318229077795,2.830355346635548
154,1.72,1.72,157425.2,117344.23333333334,171081.56666666668,115938.03333333334,164253.38333333336,116641.13333333333,3.7483350115420815,2.2238538290435335
155,1.66,1.66,118968.1724137931,87325.60714285714,129583.37931034483,87870.93103448275,124275.77586206896,87598.26908866994,2.836028289323006,1.6701290579346033
156,1.6,1.6,93318.10344827586,68509.3448275862,102324.44827586207,68804.03448275862,97821.27586206896,68656.6896551724,2.2323248735972823,1.308993129745899
157,1.52,1.52,70814.4,52070.0,78084.2,53369.066666666666,74449.29999999999,52719.53333333333,1.698966025001006,1.0051388624086433
158,1.46,1.46,50246.93103448276,37384.41379310345,56041.65517241379,38927.34482758621,53144.293103448275,38155.879310344826,1.2127763243637468,0.7274714835146774
159,1.4,1.4,36660.96666666667,27999.766666666666,41594.4,29729.533333333333,39127.683333333334,28864.65,0.8929110766700487,0.5503269780743566
160,1.32,1.32,26039.758620689656,20398.928571428572,29987.862068965518,21993.103448275862,28013.810344827587,21196.016009852217,0.63928756894536,0.4041185130572396
161,1.26,1.26,16901.266666666666,14086.6,20272.466666666667,15288.8,18586.86666666667,14687.7,0.42416053579940133,0.2800324118207817
162,1.2,1.2,11673.724137931034,10129.32142857143,14449.172413793103,11712.137931034482,13061.448275862069,10920.729679802957,0.29806803902787027,0.20821219599243007
163,1.12,1.12,7512.733333333334,7296.137931034483,10106.8,8179.233333333334,8809.766666666666,7737.685632183908,0.20104278018534802,0.1475249882208562
164,1.06,1.06,4003.4137931034484,4784.241379310345,6343.966666666666,5315.133333333333,5173.690229885057,5049.68735632184,0.11806590423891639,0.09627621270394356
165,1.0,1.0,2303.714285714286,3211.206896551724,4258.689655172414,3682.0,3281.2019704433496,3446.6034482758623,0.07487848332958949,0.0657121725124092
166,0.92,0.92,853.9629629629629,1981.0666666666666,2730.3333333333335,3106.8333333333335,1792.1481481481483,2543.95,0.04089761509473123,0.0485023832221163
167,0.86,0.86,-446.96666666666664,806.8965517241379,1355.0666666666666,1443.2,454.04999999999995,1125.048275862069,0.010361622253690857,0.021449919463528484
168,0.8,0.8,-1348.3793103448277,116.96551724137932,529.8965517241379,721.1034482758621,-409.2413793103449,419.0344827586207,-0.009339069668523756,0.007989217974425561
169,0.72,0.72,-1847.7241379310344,-562.0,-42.266666666666666,-163.53571428571428,-944.9954022988505,-362.7678571428571,-0.021565213941405825,-0.006916451041808524
170,0.66,0.66,-2211.9,-1076.5,-578.8620689655172,-62.766666666666666,-1395.3810344827587,-569.6333333333333,-0.031843213697334484,-0.010860502065459167
171,0.6,0.6,-2716.9655172413795,-1458.9310344827586,-859.4285714285714,-558.6206896551724,-1788.1970443349755,-1008.7758620689656,-0.04080744915442242,-0.019233095558988857
172,0.52,0.52,-2777.1785714285716,-1733.642857142857,-1145.5714285714287,-800.0333333333333,-1961.375,-1266.8380952380953,-0.04475944686231231,-0.024153252530754916
173,0.46,0.46,-3160.92,-1989.6333333333334,-1364.4137931034484,-1181.7666666666667,-2262.666896551724,-1585.7,-0.051635061486620365,-0.030232602478551
174,0.4,0.4,-3140.222222222222,-2194.785714285714,-1547.1333333333334,-1703.2,-2343.677777777778,-1948.9928571428572,-0.0534837657035634,-0.037159063053247995
175,0.32,0.32,-3209.9310344827586,-2311.75,-1636.2222222222222,-1551.0344827586207,-2423.0766283524904,-1931.3922413793102,-0.05529568266652434,-0.03682349363926235
176,0.26,0.26,-3429.2,-2468.551724137931,-1721.4666666666667,-1794.344827586207,-2575.333333333333,-2131.448275862069,-0.058770248160639846,-0.04063771736629302
177,0.2,0.2,-3344.366666666667,-2508.9666666666667,-1756.6785714285713,-2054.4666666666667,-2550.522619047619,-2281.7166666666667,-0.05820405666350777,-0.04350270098506514
178,0.12,0.12,-3761.689655172414,-2715.896551724138,-1811.9285714285713,-1778.8275862068965,-2786.8091133004928,-2247.362068965517,-0.06359621919428009,-0.04284770388876105
179,0.06,0.06,-3659.1,-2859.4827586206898,-1861.2,-2112.0,-2760.15,-2485.741379310345,-0.06298784641234406,-0.0473925906446205
180,0.0,0.0,-3651.0666666666666,-2851.551724137931,-1901.6,-2061.0333333333333,-2776.333333333333,-2456.292528735632,-0.06335715725213166,-0.046831125428706044
181,0.08,0.08,-3800.655172413793,-2851.0689655172414,-1890.4666666666667,-1824.4827586206898,-2845.56091954023,-2337.7758620689656,-0.06493696145389509,-0.044571513099503635
